age,workclass,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,income
65,Private,9,Divorced,Exec-managerial,Other-relative,White,Female,50,United-States,<=50K
52,Self-emp-inc,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,>50K
64,Self-emp-not-inc,10,Widowed,Craft-repair,Not-in-family,White,Female,8,United-States,<=50K
51,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,63,United-States,<=50K
60,Self-emp-not-inc,9,Divorced,Craft-repair,Unmarried,White,Female,40,United-States,<=50K
64,State-gov,9,Widowed,Adm-clerical,Not-in-family,White,Female,24,United-States,<=50K
51,Self-emp-inc,12,Never-married,Sales,Not-in-family,White,Female,25,United-States,<=50K
79,?,12,Married-civ-spouse,?,Wife,White,Female,2,United-States,>50K
54,Private,9,Widowed,Other-service,Unmarried,White,Female,40,United-States,<=50K
58,Private,9,Divorced,Exec-managerial,Unmarried,White,Female,40,United-States,<=50K
53,Local-gov,13,Divorced,Prof-specialty,Unmarried,White,Female,57,United-States,<=50K
51,Private,11,Divorced,Adm-clerical,Unmarried,White,Female,38,United-States,<=50K
77,Private,4,Widowed,Priv-house-serv,Unmarried,White,Female,23,United-States,<=50K
67,Local-gov,14,Never-married,Exec-managerial,Other-relative,White,Female,72,United-States,>50K
51,Local-gov,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,>50K
50,Local-gov,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,>50K
63,Private,9,Widowed,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K
71,?,11,Widowed,?,Not-in-family,White,Female,40,United-States,<=50K
54,Private,13,Never-married,Other-service,Not-in-family,White,Female,50,United-States,<=50K
62,Self-emp-not-inc,9,Widowed,Adm-clerical,Other-relative,White,Female,30,United-States,<=50K
69,Private,6,Separated,Machine-op-inspct,Not-in-family,White,Female,28,Peru,<=50K
53,Private,13,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,21,Japan,>50K
65,Private,5,Widowed,Sales,Not-in-family,White,Female,40,United-States,<=50K
55,Private,9,Widowed,Adm-clerical,Other-relative,White,Female,40,United-States,<=50K
64,Private,9,Married-civ-spouse,Sales,Wife,White,Female,21,United-States,<=50K
65,Self-emp-not-inc,10,Widowed,Exec-managerial,Unmarried,White,Female,45,United-States,<=50K
51,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,35,United-States,<=50K
64,Private,2,Divorced,Priv-house-serv,Not-in-family,White,Female,12,United-States,<=50K
61,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,40,Canada,<=50K
51,Private,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,20,United-States,>50K
52,Private,13,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,42,United-States,<=50K
50,Private,10,Divorced,Machine-op-inspct,Not-in-family,Black,Female,40,United-States,<=50K
66,Self-emp-inc,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,>50K
65,Private,9,Divorced,Sales,Not-in-family,White,Female,20,United-States,<=50K
51,Private,9,Widowed,Prof-specialty,Unmarried,White,Female,35,United-States,<=50K
75,Local-gov,9,Divorced,Adm-clerical,Not-in-family,White,Female,20,United-States,<=50K
59,Private,9,Divorced,Other-service,Not-in-family,White,Female,40,United-States,<=50K
51,State-gov,10,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K
62,Local-gov,9,Widowed,Other-service,Not-in-family,White,Female,18,United-States,<=50K
52,Private,11,Divorced,Other-service,Unmarried,White,Female,40,United-States,<=50K
74,Private,2,Widowed,Priv-house-serv,Not-in-family,Black,Female,15,United-States,<=50K
57,Private,13,Married-civ-spouse,Sales,Wife,White,Female,40,United-States,<=50K
53,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,34,United-States,<=50K
55,Private,10,Widowed,Other-service,Not-in-family,White,Female,35,United-States,<=50K
51,Private,9,Never-married,Machine-op-inspct,Own-child,White,Female,40,United-States,<=50K
62,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,38,United-States,<=50K
64,State-gov,5,Never-married,Adm-clerical,Not-in-family,White,Female,38,United-States,<=50K
63,Self-emp-not-inc,3,Never-married,Sales,Not-in-family,White,Female,3,United-States,<=50K
59,Private,9,Divorced,Machine-op-inspct,Own-child,White,Female,40,United-States,<=50K
56,?,10,Divorced,?,Unmarried,White,Female,50,United-States,>50K
63,Self-emp-not-inc,4,Widowed,Farming-fishing,Unmarried,White,Female,10,United-States,<=50K
64,Local-gov,9,Widowed,Other-service,Unmarried,White,Female,40,United-States,<=50K
52,Self-emp-not-inc,9,Widowed,Other-service,Other-relative,Black,Female,40,United-States,<=50K
51,Private,12,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K
52,Private,9,Separated,Craft-repair,Own-child,Black,Female,40,United-States,<=50K
72,Private,9,Divorced,Other-service,Not-in-family,White,Female,16,United-States,<=50K
57,Private,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,<=50K
72,Federal-gov,7,Divorced,Adm-clerical,Not-in-family,White,Female,8,Canada,<=50K
52,Private,7,Divorced,Other-service,Unmarried,White,Female,20,United-States,<=50K
55,Private,13,Widowed,Machine-op-inspct,Unmarried,White,Female,40,?,<=50K
81,Self-emp-not-inc,13,Widowed,Prof-specialty,Not-in-family,White,Female,3,Hungary,<=50K
65,Local-gov,10,Never-married,Prof-specialty,Not-in-family,Black,Female,40,United-States,<=50K
54,Private,7,Married-civ-spouse,Other-service,Wife,White,Female,43,United-States,<=50K
60,State-gov,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,>50K
76,?,9,Widowed,?,Not-in-family,White,Female,25,United-States,<=50K
61,Federal-gov,9,Never-married,Adm-clerical,Unmarried,White,Female,35,Puerto-Rico,<=50K
71,Private,9,Widowed,Sales,Unmarried,White,Female,20,United-States,<=50K
57,Private,9,Widowed,Other-service,Other-relative,White,Female,25,United-States,<=50K
56,Private,9,Married-civ-spouse,Other-service,Wife,White,Female,10,United-States,<=50K
60,Private,10,Divorced,Sales,Not-in-family,White,Female,48,United-States,<=50K
54,Private,13,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,>50K
59,Federal-gov,6,Divorced,Other-service,Not-in-family,White,Female,37,United-States,<=50K
59,Private,3,Divorced,Machine-op-inspct,Unmarried,White,Female,40,United-States,<=50K
53,Private,9,Widowed,Adm-clerical,Not-in-family,Black,Female,40,United-States,<=50K
55,Private,9,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
66,Local-gov,16,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K
71,?,9,Widowed,?,Not-in-family,White,Female,40,United-States,<=50K
52,Private,9,Married-civ-spouse,Transport-moving,Wife,White,Female,40,United-States,<=50K
55,Private,10,Divorced,Machine-op-inspct,Not-in-family,White,Female,40,United-States,<=50K
62,Private,14,Divorced,Prof-specialty,Not-in-family,White,Female,45,United-States,<=50K
62,Local-gov,9,Widowed,Other-service,Not-in-family,White,Female,40,Canada,<=50K
58,Private,10,Never-married,Adm-clerical,Not-in-family,Black,Female,37,United-States,<=50K
53,Federal-gov,9,Widowed,Exec-managerial,Not-in-family,White,Female,58,United-States,<=50K
75,Private,2,Married-civ-spouse,Other-service,Other-relative,Black,Female,16,United-States,<=50K
64,Private,13,Divorced,Exec-managerial,Not-in-family,White,Female,50,United-States,<=50K
73,Self-emp-not-inc,9,Never-married,Other-service,Not-in-family,White,Female,36,United-States,<=50K
56,Private,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,>50K
54,Local-gov,9,Never-married,Adm-clerical,Not-in-family,White,Female,30,United-States,<=50K
50,Private,13,Divorced,Sales,Not-in-family,White,Female,50,United-States,<=50K
58,Local-gov,13,Never-married,Prof-specialty,Not-in-family,White,Female,37,United-States,<=50K
56,Self-emp-not-inc,13,Never-married,Exec-managerial,Not-in-family,White,Female,60,United-States,<=50K
74,?,9,Widowed,?,Not-in-family,White,Female,25,United-States,<=50K
61,Federal-gov,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,30,United-States,<=50K
67,Private,9,Separated,Machine-op-inspct,Other-relative,White,Female,40,United-States,<=50K
52,Private,10,Widowed,Sales,Not-in-family,White,Female,40,United-States,<=50K
51,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,>50K
65,Private,7,Widowed,Sales,Other-relative,White,Female,20,United-States,<=50K
65,Private,9,Widowed,Other-service,Not-in-family,White,Female,15,United-States,<=50K
60,State-gov,9,Widowed,Adm-clerical,Not-in-family,White,Female,35,United-States,<=50K
68,?,4,Widowed,?,Not-in-family,White,Female,15,United-States,<=50K
66,Private,6,Widowed,Transport-moving,Not-in-family,White,Female,11,United-States,<=50K
53,?,9,Divorced,?,Not-in-family,White,Female,40,United-States,<=50K
80,Private,10,Widowed,Adm-clerical,Not-in-family,White,Female,20,United-States,<=50K
67,Federal-gov,13,Widowed,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
50,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
56,Self-emp-not-inc,12,Married-civ-spouse,Farming-fishing,Wife,White,Female,40,United-States,<=50K
54,Private,10,Widowed,Craft-repair,Unmarried,White,Female,50,United-States,<=50K
52,Local-gov,14,Never-married,Prof-specialty,Own-child,White,Female,40,United-States,<=50K
50,Federal-gov,13,Divorced,Prof-specialty,Unmarried,Black,Female,40,United-States,<=50K
72,Private,11,Separated,Other-service,Unmarried,White,Female,25,United-States,<=50K
54,Private,6,Separated,Sales,Unmarried,White,Female,43,Italy,<=50K
84,Local-gov,11,Widowed,Adm-clerical,Not-in-family,White,Female,14,United-States,<=50K
67,Local-gov,14,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
55,?,9,Separated,?,Not-in-family,Black,Female,40,United-States,<=50K
61,Private,9,Divorced,Handlers-cleaners,Not-in-family,Black,Female,40,United-States,<=50K
50,Private,14,Divorced,Exec-managerial,Not-in-family,White,Female,35,United-States,<=50K
56,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K
82,Private,9,Widowed,Exec-managerial,Not-in-family,White,Female,18,United-States,<=50K
53,Local-gov,10,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
57,Private,9,Divorced,Sales,Unmarried,White,Female,28,United-States,<=50K
58,Self-emp-not-inc,14,Widowed,Other-service,Not-in-family,White,Female,15,United-States,<=50K
55,Private,9,Widowed,Other-service,Not-in-family,White,Female,35,Italy,<=50K
55,Private,14,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,>50K
50,Private,7,Widowed,Machine-op-inspct,Not-in-family,White,Female,40,United-States,<=50K
60,Self-emp-inc,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,15,United-States,>50K
55,State-gov,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,37,United-States,<=50K
62,Private,10,Widowed,Priv-house-serv,Unmarried,White,Female,40,United-States,<=50K
72,?,11,Widowed,?,Not-in-family,White,Female,30,United-States,<=50K
70,?,13,Divorced,?,Not-in-family,White,Female,7,United-States,<=50K
50,Private,13,Divorced,Exec-managerial,Not-in-family,White,Female,50,United-States,>50K
55,Private,7,Divorced,Sales,Own-child,White,Female,20,United-States,<=50K
61,Private,3,Married-civ-spouse,Farming-fishing,Other-relative,White,Female,45,Mexico,<=50K
56,Private,13,Divorced,Other-service,Not-in-family,White,Female,32,United-States,<=50K
63,Private,8,Widowed,Sales,Unmarried,White,Female,40,United-States,<=50K
55,Private,9,Married-civ-spouse,Sales,Wife,White,Female,50,United-States,<=50K
66,?,10,Divorced,?,Other-relative,White,Female,35,United-States,<=50K
50,Local-gov,14,Divorced,Prof-specialty,Not-in-family,White,Female,45,United-States,<=50K
51,Private,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,40,United-States,<=50K
62,Private,9,Divorced,Priv-house-serv,Unmarried,Black,Female,99,United-States,<=50K
55,Private,10,Never-married,Adm-clerical,Not-in-family,Black,Female,45,?,<=50K
52,Private,9,Divorced,Sales,Not-in-family,White,Female,48,United-States,<=50K
51,Local-gov,10,Widowed,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
52,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,38,United-States,<=50K
65,Private,13,Widowed,Other-service,Not-in-family,White,Female,40,United-States,<=50K
53,Private,9,Divorced,Sales,Not-in-family,White,Female,35,United-States,<=50K
76,Local-gov,10,Widowed,Adm-clerical,Not-in-family,White,Female,30,United-States,<=50K
60,Private,11,Widowed,Craft-repair,Not-in-family,White,Female,30,United-States,<=50K
50,Local-gov,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,>50K
57,Private,3,Separated,Machine-op-inspct,Not-in-family,White,Female,40,United-States,<=50K
68,Private,10,Widowed,Other-service,Not-in-family,White,Female,20,United-States,<=50K
53,Local-gov,14,Divorced,Prof-specialty,Unmarried,White,Female,50,United-States,<=50K
74,?,9,Widowed,?,Not-in-family,White,Female,10,United-States,<=50K
53,Private,14,Never-married,Exec-managerial,Not-in-family,White,Female,60,United-States,>50K
60,Private,13,Divorced,Exec-managerial,Not-in-family,White,Female,40,Hungary,>50K
59,Private,5,Separated,Machine-op-inspct,Unmarried,White,Female,40,Mexico,<=50K
73,Local-gov,10,Never-married,Prof-specialty,Other-relative,White,Female,11,United-States,<=50K
58,Private,9,Divorced,Other-service,Unmarried,Black,Female,20,United-States,<=50K
62,Private,9,Widowed,Adm-clerical,Not-in-family,White,Female,38,United-States,<=50K
58,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,<=50K
54,Private,9,Divorced,Exec-managerial,Unmarried,White,Female,45,United-States,<=50K
54,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,42,United-States,<=50K
67,?,9,Widowed,?,Other-relative,White,Female,8,United-States,<=50K
53,Private,10,Widowed,Adm-clerical,Other-relative,White,Female,22,United-States,<=50K
53,Private,16,Divorced,Exec-managerial,Not-in-family,White,Female,55,United-States,>50K
56,Self-emp-not-inc,13,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,40,United-States,>50K
67,Private,10,Widowed,Prof-specialty,Not-in-family,White,Female,16,United-States,<=50K
51,Self-emp-not-inc,12,Divorced,Transport-moving,Unmarried,Black,Female,30,United-States,<=50K
59,Private,6,Divorced,Machine-op-inspct,Not-in-family,White,Female,40,United-States,<=50K
64,Private,9,Divorced,Other-service,Not-in-family,White,Female,15,United-States,<=50K
57,Local-gov,13,Widowed,Prof-specialty,Not-in-family,White,Female,35,United-States,<=50K
71,Local-gov,9,Widowed,Exec-managerial,Other-relative,White,Female,33,United-States,<=50K
51,Private,5,Never-married,Other-service,Unmarried,Black,Female,40,United-States,<=50K
52,Private,9,Never-married,Exec-managerial,Unmarried,White,Female,40,United-States,<=50K
67,Private,9,Widowed,Adm-clerical,Not-in-family,White,Female,16,Germany,>50K
55,Local-gov,4,Never-married,Other-service,Unmarried,Black,Female,40,United-States,<=50K
51,Private,9,Married-civ-spouse,Adm-clerical,Wife,Black,Female,40,United-States,<=50K
62,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,30,United-States,<=50K
53,Private,9,Widowed,Sales,Not-in-family,White,Female,30,United-States,<=50K
61,State-gov,7,Widowed,Other-service,Unmarried,White,Female,32,United-States,>50K
50,Federal-gov,10,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K
58,Self-emp-not-inc,13,Divorced,Other-service,Not-in-family,White,Female,20,United-States,<=50K
72,?,10,Widowed,?,Unmarried,Asian-Pac-Islander,Female,4,United-States,<=50K
68,Self-emp-not-inc,10,Divorced,Transport-moving,Not-in-family,White,Female,20,United-States,<=50K
84,Private,9,Widowed,Other-service,Not-in-family,White,Female,13,United-States,<=50K
66,Private,9,Widowed,Priv-house-serv,Not-in-family,White,Female,8,United-States,<=50K
63,?,9,Widowed,?,Not-in-family,White,Female,4,United-States,<=50K
64,Private,10,Widowed,Other-service,Unmarried,White,Female,24,United-States,<=50K
51,Private,13,Divorced,Prof-specialty,Unmarried,White,Female,55,England,<=50K
90,Private,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,England,>50K
72,Private,6,Widowed,Adm-clerical,Not-in-family,White,Female,20,United-States,<=50K
54,Private,9,Divorced,Other-service,Not-in-family,White,Female,40,United-States,<=50K
58,Private,14,Divorced,Adm-clerical,Not-in-family,White,Female,45,United-States,<=50K
65,Private,10,Widowed,Adm-clerical,Not-in-family,White,Female,15,United-States,<=50K
65,Private,6,Widowed,Sales,Not-in-family,White,Female,20,United-States,<=50K
54,State-gov,16,Never-married,Exec-managerial,Not-in-family,White,Female,50,United-States,>50K
67,Self-emp-not-inc,9,Divorced,Prof-specialty,Not-in-family,White,Female,20,United-States,<=50K
65,?,9,Widowed,?,Not-in-family,White,Female,35,United-States,<=50K
55,Private,13,Divorced,Prof-specialty,Unmarried,White,Female,40,United-States,<=50K
63,Private,9,Widowed,Machine-op-inspct,Other-relative,Black,Female,40,Haiti,<=50K
68,Self-emp-inc,9,Widowed,Other-service,Unmarried,White,Female,15,United-States,<=50K
50,Private,13,Divorced,Exec-managerial,Unmarried,White,Female,40,United-States,<=50K
54,Private,9,Widowed,Other-service,Unmarried,White,Female,40,United-States,<=50K
50,Private,12,Married-civ-spouse,Sales,Wife,White,Female,40,United-States,<=50K
