,age,workclass,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,income,flag
1894,"(50.0, 54.0)",{'?'},"(6.0, 12.0)",{'Married-civ-spouse'},{'?'},{'Wife'},{'White'},{'Female'},"(20.0, 35.0)","{'Puerto-Rico' ,'United-States'}",{'<=50K'},ehGxu5rTF6+fDIQDmav1f8vXuPpfp8O/sc2NeCPIZwrLip3JxDrLkNdbih4YW0p2M/IjN/7NBw6vja0ghr5XrJY258Dl8eVQm9Gk3Lw+fiitgyBwXZT4r5u3lnrW2xvbuMnNoGPauw+IelZr/swkcEUl1BDvLI+fHn72x97lvtg=
1895,"(58.0, 66.0)",{'?'},"(6.0, 10.0)",{'Married-civ-spouse'},{'?'},{'Wife'},{'White'},{'Female'},"(38.0, 40.0)",{'United-States'},{'<=50K'},LO9CE6cYRVyPCNjmLlSi9qSfxp2GM+NMzRVf03V9iQyhNqmOKRt6zUGqZuZ7AyuEDvhXiJ8HbDE/RvaNVW/nUA5mTnTwE644LB/kLuvgZb3HlX7GavWSurove5xW+XtXUE6Pe354w/hBwYKFyrEEgEtMCpfUOQka9ot+IbI7Mwg=
1896,"(58.0, 66.0)",{'?'},"(6.0, 10.0)",{'Married-civ-spouse'},{'?'},{'Wife'},{'White'},{'Female'},"(38.0, 40.0)",{'United-States'},{'<=50K'},qytFeiFNUltPqDkPtLJpQV6iVQWNW08YwZ6oCvX/awUd2vjhAe3KVPnqM8JEdp0Y4exzH5IjELivu+PAxvIWfuDDl2RLP0TdashfrEgslKTCei7H3otihLCnjBPORA1juZr1YTAWbxL8faghTJv1EBkll1y2LAFAvxlVOj5Y4v4=
1897,"(58.0, 66.0)",{'?'},"(6.0, 10.0)",{'Married-civ-spouse'},{'?'},{'Wife'},{'White'},{'Female'},"(38.0, 40.0)",{'United-States'},{'<=50K'},b9jHydRuiZahFpHcl9r35WQuq6lESogbVj3nwl5dtsFXM+EaufIzDn85tD+9FrPvceYXuTjGCG/+0qLEaj5HiIuhljaPs4Ysg1lNixF5FK1OmZD+iEliehHQYALFXzMzNQKxe2i+iYurZ0UBMtbOGbQsKMq+cqcZxu3e714FyZs=
1898,"(58.0, 66.0)",{'?'},"(6.0, 10.0)",{'Married-civ-spouse'},{'?'},{'Wife'},{'White'},{'Female'},"(38.0, 40.0)",{'United-States'},{'<=50K'},RZlLKU0nIE4yc4jxlY06Gb1SlvmbHNuehwppIod2Y/IMcV1lSRIzkMxY9uPLSu+1StBA5Z7+0G3zaDYRdg0ZtmcgWHNt8Y7yltt06JVAOn4Uk3FRenFaaMcBJ8uBVeW0wn5rS6qxw9P4GrQJs00xVzlk/PJ8LKf1ibkecYRG0i4=
1899,"(58.0, 66.0)",{'?'},"(6.0, 10.0)",{'Married-civ-spouse'},{'?'},{'Wife'},{'White'},{'Female'},"(38.0, 40.0)",{'United-States'},{'>50K'},gCDF1unssH3W2WASEFIAcD9gShDtEW6JksLhzx1rjqDrG4lDa4IvJoAN0QtkWeoW9GXOF0S3ju3Ibh0rOFz9V/tsJkDM3FvcBazOG7uD476D+oDK5aGEJ95jY1rIo9InLOz8q4Mh1QMkCdTtnUS0OlDvtwIFLcnPffggYSHD7+8=
1900,"(58.0, 66.0)",{'?'},"(6.0, 10.0)",{'Married-civ-spouse'},{'?'},{'Wife'},{'White'},{'Female'},"(38.0, 40.0)",{'United-States'},{'<=50K'},bZ9Iekwh82MtzXNqvQIEc6PPBjFJjUvChDXSj6IMGaUA7jRRmRdhp+gFwUYXpAQI0HuyGT56hOavMvAKFvWTomlLPcIAkm49YLgLgrSfetH9XFQNVWSohaV21bg+qfoYSzXbezPXoP7MgHW9PudYq4xeN1/nN7e6oWiBHd/JKpw=
1901,"(54.0, 55.0)",{'?'},"(6.0, 14.0)",{'Married-civ-spouse'},{'?'},{'Wife'},{'White'},{'Female'},"(40.0, 42.0)",{'United-States'},{'<=50K'},ikPl0KGsj+63r4dn1HBJJim4im7JKQTRMbLr4EYsjpco4cBhCZoKVI/0Ww1xuY0zAOGTyFyezjqLoHeZWUHXfea4HT0XMa5EkkOyXX+5uFHd96I1CyZ3Bce/OkkeKrj5/bH3rLqm472i7+uIQUcq9yFcFZ+2Q5kJ1n2G/LlGVF0=
1902,"(54.0, 55.0)",{'?'},"(6.0, 14.0)",{'Married-civ-spouse'},{'?'},{'Wife'},{'White'},{'Female'},"(40.0, 42.0)",{'United-States'},{'<=50K'},KTAWAqTJsMp8oCnAYkpqr5uWF0gzQEjgRuH4yZwWzruFvze/uXbX/1eVsHU9NAhBzyyQ+WbkVIW1ayl7U2KAeRH5VFPTAJapG7JQnfXru1bFA2m1BLaTKyidr6fxTyWvZ+G9ZiHepfInoNcC3moKYlBYAnUd23ntxKDCUklbG50=
1903,"(54.0, 55.0)",{'?'},"(6.0, 14.0)",{'Married-civ-spouse'},{'?'},{'Wife'},{'White'},{'Female'},"(40.0, 42.0)",{'United-States'},{'<=50K'},NDhVP5/Raz79nQrVgTd4TNFd03T3l27FMed9ii620fxQpmx8+LCPYspP3EoeAzlwkl62xiabVqVJvsAg+GgYvVGWyZOY9tI5kMqd2z5wJ/kVvUJsm9mNXC+drWr+FYfT2PH7vppKUwXY0Bl5XB+U54QIqEkf2U30f9wCE+bGq3M=
1904,"(54.0, 55.0)",{'?'},"(6.0, 14.0)",{'Married-civ-spouse'},{'?'},{'Wife'},{'White'},{'Female'},"(40.0, 42.0)",{'United-States'},{'>50K'},KpfwAb7PW8B5aHrMxqhJfSW9fRTn1jmxeA5qRtd5enyt0KXV4WZY7Hy1ztP1OKsMNHZ/eJgK0jcTt3s1wUhrKMpAn6tMofGHk7+EI+fs3Z0vO36SawZBnbOyKH1sMf0xD9PstaGXFkTZqqNMs9wQnemb7ySkAV12sHyXnWWUUaw=
1905,"(54.0, 55.0)",{'?'},"(6.0, 14.0)",{'Married-civ-spouse'},{'?'},{'Wife'},{'White'},{'Female'},"(40.0, 42.0)",{'United-States'},{'<=50K'},J6V2U73jZJO+3TayC6McwoTKOZ2X7ahiHO5g+ku9rb9sQiBI4BA0ZS7jygeBl5FJ5WznT3bwLbgg1Ln7MObJ4iaXFW4qsxiZ69KZEFaGAKd8B8XAykz0iyHXeS/NZo0Sz1jcIR5s0CUA562olD6r3ph+TMGkiqElIkFvYYYsBME=
1906,"(54.0, 55.0)",{'?'},"(6.0, 14.0)",{'Married-civ-spouse'},{'?'},{'Wife'},{'White'},{'Female'},"(40.0, 42.0)",{'United-States'},{'>50K'},sArrGLnnTFgM81ULlpJjJWPqOA67tjwO4BdKN1QxNMSPAtV9uJZOrpGdFbk8Y+D2ne73haevmtZDpRBlaN3x1v/lepwYKcgWhCJRIc7tTgoCy9O+2N1ek4cb0VPC9LKktj199yZ8SEWa/YUbg1Z8bct39pdepJ5RNFS1fi8zdj8=
1907,"(50.0, 54.0)",{'Private'},"(9.0, 14.0)",{'Married-civ-spouse'},{'Exec-managerial'},{'Wife'},{'White'},{'Female'},"(28.0, 35.0)",{'United-States'},{'>50K'},IoTCcx8tRNTFQhdHUdmTl+9+KBDh94XX6yV3CqDlx8GHk+mKtGVQuR3r40kwiq5fpDV6cQfaomylVC7LzwjWzvJJJp+rAP1nkIJ7rIbr76IcDkvcejHMZSbvaae/WNuW9CIJ0E44wDCgnP1xpd2lYo/fsp0IebL9B9uIxW5WCUQ=
1908,"(50.0, 54.0)",{'Private'},"(9.0, 14.0)",{'Married-civ-spouse'},{'Exec-managerial'},{'Wife'},{'White'},{'Female'},"(28.0, 35.0)",{'United-States'},{'<=50K'},O9zGE0acw58/6pYKELIEFf98bNUtKBnWXq/ucgac0TegASmSmdsroCBfNF3k8UnD/HNvDYpKX+LzxP1d/xXh2tNjYz/oKgFPM+u9bDiFreUvTd/ot+gbehZ39VPjTSv72bOT9hLiIWsOa1CxDhOAasHqdNTjs/y8wuy87+rG/qE=
1909,"(50.0, 54.0)",{'Private'},"(9.0, 14.0)",{'Married-civ-spouse'},{'Exec-managerial'},{'Wife'},{'White'},{'Female'},"(28.0, 35.0)",{'United-States'},{'<=50K'},YHi7JkndwN3JX/UsE2MBZ/eXi63KRND1zJj32UzzQWAUjrsBGzXcsp8+rynlS/kmgrLpp/HmsZITr4nfTmXlqCKIubPd4c9OEGxCeQDJynF5wJmXJHV4uxV5AEuYiolYszLTV/wUh2FOT1IOXA5Q6dsEc5kmZnIe1FhHD07YKhQ=
1910,"(50.0, 54.0)",{'Private'},"(9.0, 14.0)",{'Married-civ-spouse'},{'Exec-managerial'},{'Wife'},{'White'},{'Female'},"(28.0, 35.0)",{'United-States'},{'<=50K'},ELsKAlvM5X/WPTGnMBhop3A/MllpS/9cLrQQSsePVdIwoBYEolyWQ2nFgedQpe5/5fDRASzBSl0MPNDDflklI9+csk6i9N1/jGTPfn+EieNrYg0L1L179Oh4sVUUzPbyepaRKAOlCd+pBib2wiYVz8iDMDGGCA6VwPCpt3eg3+A=
1911,"(50.0, 54.0)",{'Private'},"(9.0, 14.0)",{'Married-civ-spouse'},{'Exec-managerial'},{'Wife'},{'White'},{'Female'},"(28.0, 35.0)",{'United-States'},{'<=50K'},TxHX5+U1+mjh7OxUyGFbwdB3dIBzbp6/Lx0AxD5t3kE3lQwXo+qykzUjmGABDcT+2x2OqROKPG0J6DeEpUkq+ToMGZ4mqOlKhj4OMWmwFCAAwBRGbW2uKyl+qVyZhKUa7Y0kSdDgKvd7+WUsQMLtuYYhDIkPKk6BgZGQjjPhWTU=
1912,"(50.0, 54.0)",{'Private'},"(9.0, 14.0)",{'Married-civ-spouse'},{'Exec-managerial'},{'Wife'},{'White'},{'Female'},"(28.0, 35.0)",{'United-States'},{'<=50K'},UhvGlthT9HnJeokimresSnVY7CFgMB4X3yyyt19m6ujbJ3uExcs//AsIp0WBJFxEhA7u8G1kA/EOrUsLNkOJXvYjf8IJEx9aPDVJMVA7yyPAoM0vmV0ACs5VOl4G84+HyWVGoag4pdzkA5lDs4NSAG2KNl+uBB7hltyGWDvBUto=
1913,"(50.0, 55.0)",{'Private'},"(9.0, 14.0)",{'Married-civ-spouse'},{'Exec-managerial'},{'Wife'},{'White'},{'Female'},"(37.0, 50.0)",{'United-States'},{'<=50K'},AGbs2Xn2RHAVLoZeI8+rzfK5cLRJmtM8ZSusyypKiC5e5obde4Qcic1zs5+vE6cN30ogsOtCXFpabl8AjxtjHvzJ2mYrHVZRCWSFBUUZRlYLGQ/Nsrspk2mthOHY0WVfWELd7Hugi+OqvYOFCek3yrv36+YddAuHHNHgw+jwnJc=
1914,"(50.0, 55.0)",{'Private'},"(9.0, 14.0)",{'Married-civ-spouse'},{'Exec-managerial'},{'Wife'},{'White'},{'Female'},"(37.0, 50.0)",{'United-States'},{'>50K'},bALC4pBsX/1sdmAa6htk1/PWx//ByRBIPda6vtA+50ZVoIvAHsQwTd7mQK0CrdEUDChsPrIszkZR5/Bd/+LiUzq/S5thkgwx+4HBpaOVqH0buR8OaWLNpdPr4ZOPLHnshkuWs8aKYwgMpVIER5IvOO/y/mWZOCGWUbpv56VPb5s=
1915,"(50.0, 55.0)",{'Private'},"(9.0, 14.0)",{'Married-civ-spouse'},{'Exec-managerial'},{'Wife'},{'White'},{'Female'},"(37.0, 50.0)",{'United-States'},{'<=50K'},PBc+3SBwwKh7q9hkQ0whO3N0raOqzmqhnla/mlEThAg7P6mltvdblW3izpSi7q6yZrTi5nlqf1cCcmAyswjARSDfvRFOXn0Vh/jomRSYAUn2S3UgrUXcS9pa5XCmgtHyqufuFXAveAUZq+sOJST9t+hBF5CixQUiE0zs/0WlvZI=
1916,"(50.0, 55.0)",{'Private'},"(9.0, 14.0)",{'Married-civ-spouse'},{'Exec-managerial'},{'Wife'},{'White'},{'Female'},"(37.0, 50.0)",{'United-States'},{'<=50K'},ITnp2NgJB2dOJNmxfs7/UljGt/bsvR+onKyBGjfx4Iy7KqEgVPD3NDpr7GUA2BQr6xOua1pbPdfafV4rP0DN4s65fwCKSnNFnVOB8BmsneYLdCCvlwppUKZQH0NXnUxsLhxD2t0b8opHTP24IsT8NAxt6KOJGV/npCCN/3/9Mhw=
1917,"(50.0, 55.0)",{'Private'},"(9.0, 14.0)",{'Married-civ-spouse'},{'Exec-managerial'},{'Wife'},{'White'},{'Female'},"(37.0, 50.0)",{'United-States'},{'<=50K'},Bg6j7q+SKfvqn5qn8BQuXl4VLSKrq9oC8CeAw7l6C+ZW8i7zC+Fz3hFL0CYjdWbgXF3N9oz5oXqlQkc939CJum+ExYRCebp9K6DDDia1X/7VcvwIH/Q3bsDfqkppQ5J8Wk1jEyjb1MDeZICesRsR5EN4s5FRUgNbMHGGYlBX5Y4=
1918,"(50.0, 55.0)",{'Private'},"(9.0, 14.0)",{'Married-civ-spouse'},{'Exec-managerial'},{'Wife'},{'White'},{'Female'},"(37.0, 50.0)",{'United-States'},{'<=50K'},VcpdZhWYcYOQ7AGnG8M6jytH13LKyVXKPwV5Tsj2OXr9sikATsMLvfYvb4V2O88pFOLOgQlKw/ByS1ZeIYIvZ9JxXZfK44W7yzbOeuueTupLQutDsWxuH9obcpylweKmbNAtQl0HnAZWleRDbYDQf19XAaxPMfPC/bxffXEFxRs=
1919,"(57.0, 65.0)",{'Private'},"(9.0, 14.0)",{'Married-civ-spouse'},{'Exec-managerial'},{'Wife'},{'White'},{'Female'},"(37.0, 40.0)",{'United-States'},{'>50K'},ZnO+QoRkgL1QlBxbISw7LkQv02S2YnzAXKwyX0OFAQewDiztkYJ8Eh911vhTOE2xv2EvoVuOaM3+JlF+NrE4mM9lW3kE5cxmXU6gE/QANx1tL+o/G2WNwzzzcSuFJZDjW1oLElHhJ/WRSe6nr26kJwoTTKKuaj5B7iNE4QxnlKA=
1920,"(57.0, 65.0)",{'Private'},"(9.0, 14.0)",{'Married-civ-spouse'},{'Exec-managerial'},{'Wife'},{'White'},{'Female'},"(37.0, 40.0)",{'United-States'},{'<=50K'},YkycYBYG1TqGryc290pnBBwsZsxSPRqMhHMCa9ixEXV3PIwNDrBB2sWMuZ/rFO58KzxgQSuoamaR9czGxbv+AAOxhIY4cOMhe1EhnIeuPeYHBknIcFKbk5VID/MRzUPW72Z+Vxk6u92wSZCgg4AWQYWAtPQDWjOC/OcFVGu1W/4=
1921,"(57.0, 65.0)",{'Private'},"(9.0, 14.0)",{'Married-civ-spouse'},{'Exec-managerial'},{'Wife'},{'White'},{'Female'},"(37.0, 40.0)",{'United-States'},{'>50K'},hXf5mPRNlIyj62jRWWDQlL1TH0TicEdt6cF8xyP0R2r9KlsCIYrxbGvM0HGczQheLjDNZ+tDRqdNlxtc3G2AyyelpJibDfljIWVuCX3843fgL/Vy/su2COL3DNPwNmx/3XorbY5AM9p6zpKP4Rjw9t765bCEA4nLv+khql6pKtI=
1922,"(57.0, 65.0)",{'Private'},"(9.0, 14.0)",{'Married-civ-spouse'},{'Exec-managerial'},{'Wife'},{'White'},{'Female'},"(37.0, 40.0)",{'United-States'},{'>50K'},O5CPVtHEiFvJfUswDvvilMlaquDzsgpqCFoDRzh8SrVSbY5FSQgQdleqg3CxKjVOqx3Qt7DtSbMuyKPfypMhoB7ZK/lgsKIoBoF8/GFseBqWaQiGLKVY3xg75igfOVol/DWKGrV0bK/NQe08q5oImbgCZbcJ9eBocWq2xT3VgV8=
1923,"(57.0, 65.0)",{'Private'},"(9.0, 14.0)",{'Married-civ-spouse'},{'Exec-managerial'},{'Wife'},{'White'},{'Female'},"(37.0, 40.0)",{'United-States'},{'>50K'},UTUt0wazUSYsukuC+Ewdi63tEpJpP7OcWGxqWbqNj95WZc+Uz19uHSfdx/G+DtUuQBSCqpe54s0bqdNx9OU3zIF4N6qKVIE4qYSHOkXL4JTKaszkq5/V0qx7TAKd0WdKE6WRdfo+ka7Gz57CKsuMxccXTZl8O9StVBfcRuFqkbA=
1924,"(57.0, 65.0)",{'Private'},"(9.0, 14.0)",{'Married-civ-spouse'},{'Exec-managerial'},{'Wife'},{'White'},{'Female'},"(37.0, 40.0)",{'United-States'},{'<=50K'},E1T4RggQWGieJpJiCZ+NktZOtvemRBK3Rv2wX/eIhytyYlE0VgMbjTKqfnooxartt2dheFJkCEacCC7+xIyDfOIBi8EK55YFRAKLOWtW1X3MiBjVCoFisUf7AGsnGHZFm3jRYQ7SdyZT12X2b3IDZ7YR7k2O6y88cfwCmTzMXPM=
1925,"(50.0, 50.0)",{'Private'},"(9.0, 13.0)",{'Married-civ-spouse'},{'Exec-managerial'},{'Wife'},{'White'},{'Female'},"(50.0, 54.0)",{'United-States'},{'<=50K'},XhfcTBR9lfr8VPqWvND3CypASqcy35X8ARlJzHs4ceLnOo2lNcb9OtuySzWvlyW+QJiCq5nNZxvkTTpMezPSSaKu1QgYQDksQKH+9kXdRIuUZ4pBBy2j5vR1LLrXZQew9MR730jChkePQX/s/f0cHfhh1iU5JHRZZYUG44UXfh0=
1926,"(50.0, 50.0)",{'Private'},"(9.0, 13.0)",{'Married-civ-spouse'},{'Exec-managerial'},{'Wife'},{'White'},{'Female'},"(50.0, 54.0)",{'United-States'},{'>50K'},gO2FNRiufIO2V/lgMmjUrPtyH8ximjoJMPS6FnoL8LkAI1JIno0qbQ+hXfxvn+J1tIJmCbJ0tHVWQymyxM+BaswW21dkTsAwRr6cdJASttyZ0NY8zE8xsk3QwWQ+uwIF4KCJ4IutYHFYYulUYLuT5u67a6zmuSfQ9eKWo4sFroo=
1927,"(50.0, 50.0)",{'Private'},"(9.0, 13.0)",{'Married-civ-spouse'},{'Exec-managerial'},{'Wife'},{'White'},{'Female'},"(50.0, 54.0)",{'United-States'},{'<=50K'},YOd+DPKRLfrEKi9SxW05S9detAycS3VWTBezGsuJQHoWz3yTDRpnVp9Dxocfahes0aP5gs7ri15mGGXIy3fOH/CatLu9dRQHG4F0iTDoao0eAlAUc4yVYukZWMtnY2RhgqRAi7xUwWEKmeLK3Szp8dJOiYRYzJ3+JNj+XCXaJh0=
1928,"(50.0, 50.0)",{'Private'},"(9.0, 13.0)",{'Married-civ-spouse'},{'Exec-managerial'},{'Wife'},{'White'},{'Female'},"(50.0, 54.0)",{'United-States'},{'<=50K'},c7ETZXtaX4t4xXhqlXH4tqj/1UsFm0ZX6g+anJIs9p/MEDAWPssuhmthACKHSfvoWxMJr+fAa2UMPn5zogtGvOzsvmr4s1xaytcceaUidVuZmqYJ+YxhBVf0MhcEiCnauJoo82Jb+c3ryeeWw/LrPfTJVC8naPFKkVm4NrW8NaU=
1929,"(50.0, 50.0)",{'Private'},"(9.0, 13.0)",{'Married-civ-spouse'},{'Exec-managerial'},{'Wife'},{'White'},{'Female'},"(50.0, 54.0)",{'United-States'},{'<=50K'},eKNkDi5ewEbl/s1rSMFrNkEfVFxSzfsY5BFgGeQYVxARpA1rFoCSdVRfHhuIRYd69KIObJQdfr77hMYb+6Ji3P4uHciNUUA54BsK17iqmjXYzeJ0/4/Vz2wVP6EhjuTHDJDSGyDlCqwIg4hAqBCJ/CY8hjAtelBc3BKNnxtlc6w=
1930,"(50.0, 50.0)",{'Private'},"(9.0, 13.0)",{'Married-civ-spouse'},{'Exec-managerial'},{'Wife'},{'White'},{'Female'},"(50.0, 54.0)",{'United-States'},{'>50K'},lXPJ2MGBMfI4jw329ysY124PjqubzHHp6SXMyu9yzmhr12n9NKioXS6es3hDgXYIdM7kR0VYLfwq3yEFLYEl+UGLDwSLidDSuR4Vv48ISfI2Toul5/8kw40ZR54yctNTcoGgEd4JB/s2B4WgyjR9paTZRxXvqaxzJtRISJcZm9Q=
1931,"(51.0, 53.0)",{'Private'},"(9.0, 14.0)",{'Married-civ-spouse'},{'Exec-managerial'},{'Wife'},{'White'},{'Female'},"(55.0, 60.0)",{'United-States'},{'>50K'},l5NrFeeGC8H4J0Q9PBjfvrofMu6JsOBuSl/o7duInDBfdRe1XJFXykJ058+uFPzCtd7/eS6sLMC8WLg34GufJs1cn7LQx7TFf7UQ0MvVqPfO+JJKnKWR/nL0yyCK3Kw2b6wqUjmEa4Dc9Sy3yJsYK5CKCwV7RAy3DeHPdhTg6+8=
1932,"(51.0, 53.0)",{'Private'},"(9.0, 14.0)",{'Married-civ-spouse'},{'Exec-managerial'},{'Wife'},{'White'},{'Female'},"(55.0, 60.0)",{'United-States'},{'>50K'},MHVLqwVDMGojyEhLFfmth9y74Qqcg/bpX6hcrjHIMqEIov/aJr0G74YO9Tj23B6RstYLQ1ATBKBle84QYz1qIHqq4qtVqVByByjRwmAxJ1Nnj5yPjEILrUwbPxvrjtYN8+mivaf0NWLyFEGYUXj0XdzwPVM4rZfNgZ7iXwXvm80=
1933,"(51.0, 53.0)",{'Private'},"(9.0, 14.0)",{'Married-civ-spouse'},{'Exec-managerial'},{'Wife'},{'White'},{'Female'},"(55.0, 60.0)",{'United-States'},{'>50K'},R0claeRB6ZEOIcpVLyBYBVRATrjklFb8rOncf86akF6Uppkn3Aoy6/2XJDyUIZFmtxvEfssTwg18fGVI1JqUVlbhEvpqv/aIBxX/6BFV+zrVCwH2YfH7gbKb1VIWLyDnFr2+ExZmYdW4dTRWfBzYGcU6IoK090332CVxhZunnPs=
1934,"(51.0, 53.0)",{'Private'},"(9.0, 14.0)",{'Married-civ-spouse'},{'Exec-managerial'},{'Wife'},{'White'},{'Female'},"(55.0, 60.0)",{'United-States'},{'<=50K'},DqvQ0kUNpH/veQgWrV88jLv3M1xycLASMqT8GCvRGhHIf3KLzrbl3xuHakKJnTiw/Hh3217JOqKmWGuW2oUkjjobtLjtqxDFdORHhPR/C5sU9b35X0rOutRXNERfzLA0qRcsiVpX9fI7ueImDEBkprATaAO011/Bc17GR5j915k=
1935,"(51.0, 53.0)",{'Private'},"(9.0, 14.0)",{'Married-civ-spouse'},{'Exec-managerial'},{'Wife'},{'White'},{'Female'},"(55.0, 60.0)",{'United-States'},{'<=50K'},hI5UBq8R3lHaN1UafGFsc7jqq6gLaNQEIuhCcxrFW4W9x5UqradLusuOPaF3TnFzo1yTns239HbTOcLEERlGFFOWifyz8+iD9yXjD0dLrh2Z58yBc2ntHcp26JPlevDJzhW8JnwZNZWGUc4xOVpqPfqGJVHNz+lTqPF8svVSDFE=
1936,"(51.0, 53.0)",{'Private'},"(9.0, 14.0)",{'Married-civ-spouse'},{'Exec-managerial'},{'Wife'},{'White'},{'Female'},"(55.0, 60.0)",{'United-States'},{'<=50K'},AbTVp3xvOwSfvOUiyvloU5MPROBcFEuJhdqy9m5XzL9mZEJW2QMm/10Ictsl/PNVkLUCy8pHRgXIQ1ljScRBOxtifaZ7+2cTuWJgO6rpKVOcvlpACTo69fDBq7RTWL79mqrlqfmAhvWx8XUqKgBLxbKigcVhIb5uH8SwBsQweWQ=
1937,"(53.0, 54.0)",{'Private'},"(3.0, 9.0)",{'Married-civ-spouse'},{'Machine-op-inspct'},{'Wife'},{'White'},{'Female'},"(37.0, 40.0)","{'Nicaragua' ,'United-States'}",{'<=50K'},C4Z0hM0AgBw4xxJeBediWmm3G5epe/pjyo1hSVZDzMTyFYKD0g/vqdIJ7LHTJMSpLZlRB8bMXeaMg8/zJgJPVAsEMNeu4PLzeklfb86kvF/zoZUMJ2H3jI6JCcnDlak9t5vOLoXZmomXw+Z4PRWxWlI0CH15lHcSY35BZ3f3zdo=
1938,"(53.0, 54.0)",{'Private'},"(3.0, 9.0)",{'Married-civ-spouse'},{'Machine-op-inspct'},{'Wife'},{'White'},{'Female'},"(37.0, 40.0)","{'Nicaragua' ,'United-States'}",{'<=50K'},V+FrF6OpuVCYp8BAtZlVm2D07gxtK9vWV+AjaU14Ps9+iFkiOKDIunkZuwnoQZXPhugYOaYua+36krjoZ/loMuNLp9ckf/SwIegeh5rkt14dsNvUIOh2n6yie+gp9qXuewIWBb4z95xH1r62nEdQkUhwVGvyARljtpy8gxI+mOU=
1939,"(53.0, 54.0)",{'Private'},"(3.0, 9.0)",{'Married-civ-spouse'},{'Machine-op-inspct'},{'Wife'},{'White'},{'Female'},"(37.0, 40.0)","{'Nicaragua' ,'United-States'}",{'<=50K'},Z0mbFbm8yi1+83e6EsLOg0u4H+qPu6iiXWcyjUTUKI4DCLL6zEe5p3yOVuNEMrXTjQCNJIqC0yCCIp7NaxYtDIiWLOrAHyx+GtwL3+29Oihc6D7ZPmm6+xUhY4iLy+GBERY9QcPcV93Lj9LHV8t4JP3H6znIkdgWxaw6NSLn4GA=
1940,"(53.0, 54.0)",{'Private'},"(3.0, 9.0)",{'Married-civ-spouse'},{'Machine-op-inspct'},{'Wife'},{'White'},{'Female'},"(37.0, 40.0)","{'Nicaragua' ,'United-States'}",{'<=50K'},i4vKy6jnZGtpglMXGp6iq8GWZJI80wtt/UScWzNZLcYvnkQnCHffIZuemmFrA6VoNwLluAgpgliKwhGk53VWza+uCkdNgxBVNvY97VGtwwzEN2qjEzy6Q/iUpJuPWD09j/EWNOAI3bj0t3VEpp9ssiHK0kbgYQQy35XfMi9gW4w=
1941,"(53.0, 54.0)",{'Private'},"(3.0, 9.0)",{'Married-civ-spouse'},{'Machine-op-inspct'},{'Wife'},{'White'},{'Female'},"(37.0, 40.0)","{'Nicaragua' ,'United-States'}",{'>50K'},mVHqQfXedlJLU05XzGEW/xem7CTxRNVaoMMpT/KcKCR8TrEGLGvOrjNLPGuE117cYhTw4COm/E9sredsFod9kBSCX7Xkb7RljAU8rItB/1TWy1S6nlAtuQnpTw1ROS/dNj05oCYBdpEki7a568U/RVVIhwIZVT1fgX97RiZzuzU=
1942,"(53.0, 54.0)",{'Private'},"(3.0, 9.0)",{'Married-civ-spouse'},{'Machine-op-inspct'},{'Wife'},{'White'},{'Female'},"(37.0, 40.0)","{'Nicaragua' ,'United-States'}",{'<=50K'},EZULNv5DPYutIym5vRtuLfZNzbA2Zyh9TAteeOWM0DhhBiY8DsGur5xh26Df/Y2pPFRQtP+H0dvdrYnoUcyvuLKWNmpp6gSq41o4gGBoCIjp4m2dn/X+D8riN0efO8GLFo+7oJGsNbSgmsSi7bsQhLOp0TeZZf0d+9UpIX8cQgo=
1943,"(58.0, 61.0)",{'Private'},"(4.0, 11.0)",{'Married-civ-spouse'},{'Machine-op-inspct'},{'Wife'},{'White'},{'Female'},"(39.0, 44.0)","{'Canada' ,'Poland' ,'United-States'}",{'<=50K'},b9VLuAJpJUxuQC2lBYFDGCGJNG+aWsR3epXscZBoMhtkb6NyGxHUvP26SaVC89tdsjzl1CV7zpXfksuxFmmx3ZhaumoAlhweEcp/qKdIcP8ugkefqDdl/LUcjrXaSloElEp76wdoZW0tndKRRkYmWIwPyrWIHpa3Az/9W2Pcfxo=
1944,"(58.0, 61.0)",{'Private'},"(4.0, 11.0)",{'Married-civ-spouse'},{'Machine-op-inspct'},{'Wife'},{'White'},{'Female'},"(39.0, 44.0)","{'Canada' ,'Poland' ,'United-States'}",{'<=50K'},RPJpyPKIZLU82Y6y0UqNMIUzmhqBbcbRDvzN4IMxi4pDS/hu09URqDkKXyjEj8xpu5RkSIvtOoVZRdLOCHMZ68M62tQNQB6/8T14E3HM77ArjclxXHJXVFuTe0OSK/dlfQJqiH5AKXDpnVE3Z9rUtiWzIPyAUzgwW8TUCIw9Zkg=
1945,"(58.0, 61.0)",{'Private'},"(4.0, 11.0)",{'Married-civ-spouse'},{'Machine-op-inspct'},{'Wife'},{'White'},{'Female'},"(39.0, 44.0)","{'Canada' ,'Poland' ,'United-States'}",{'<=50K'},o1GVfOB7KHo7Oi3eimDJfXY6xHek51DCVtBsYI/3O4CLrbDx+ZEboBqUloitIB++i1vn7w3VmUqP14iFkFXOzBmCvF/2GC4XcWz983vUpqS/wymM7gW0+/kAzAc0UwGPphsGyV7P44rTIs2L6+iIgFdbuATjcZr6FQIrSkGoZUE=
