,age,workclass,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,income,flag
620,"(58.0, 61.0)",{'Private'},"(9.0, 10.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 44.0)",{'United-States'},{'<=50K'},EvMCTBeO/6/50p2SU80scr85zflojB3q57VVjHsFsOx6D2N3HMJp9cbWX7Q591OQcLjiQepkR0eWM4UBGYyyN5GHpc10pbY66qHkTWGFyW8ZTyKummr6o7AbmECtU4JrJIQH2d4yMA5cVvPcp6NKjFpQcmUwAv2+OOBFY3oYDZo=
621,"(63.0, 64.0)",{'Private'},"(9.0, 10.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},MduSdHjFVgR5XOKfI8SWdFnl8acwDR2PIXaD7SPTRWWxUbb9a4drtxO+sx9JNbS4Q4Z+lwZ/4JVxD+MJciOtWNMlW8GlGmcvzjmAAE45B1lj1+/Lkqzq2JyNbGOeJB7nioYP9tW8hDTtbah5XLO1nNL9ZqXWzfw4zXuRu25QO/w=
622,"(63.0, 64.0)",{'Private'},"(9.0, 10.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},oALPpOgfIEu3Wb8oNO1wEqvsbnZrULrpj8h9Qzawr0c5fQ5PWGuB10aXu+C0JEq9z5UN1t7S3rzBKKipwIqKUHU4mS7U75HYgKz5rXa4sYNm3oZByWm+8BxfUXL9zFQhrV7ublkhCUwEPGubSfxJ0LezYzff9F1fDdKqtK/nUJc=
623,"(63.0, 64.0)",{'Private'},"(9.0, 10.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'>50K'},OHQ7VUOj4OmK6aqbjSLASt8ZYpjOaoidDVlEfdrdNc+eZJgzhscJKvFxQYQDwfaL2XVoIGhu6GMjX3ma/+0P65hXD+q/LujoYdOuMgShsPNZzKrFAAXL8LCD310+D5u4Dpma7kiTXzIwRfhiXYUBfb1yyEJvhqSQsaMwQjcJCEE=
624,"(63.0, 64.0)",{'Private'},"(9.0, 10.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},NXqbJ03W0BbIw6+6qcuQwQDk1A70E6wNKkOlA46tRMCH4aGHD0xcvmhnRm4mASswJqcl1AvGdo1CQTaA5jUcQl57hRj3Soyfunm4Qw3NQmisuvTK+y+fucZAMfBtjY+1XpvinKI6RD9xEamG6Bny2tIj1ZQhVuPWaEjCq2MDRJs=
625,"(63.0, 64.0)",{'Private'},"(9.0, 10.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},XKewEnW0zQY4MEZneOYdFe/a6mXGeNW9TR7MWuFt5XNBpxGy1zDeUlgYNGVO6/hNGWKTES3jMYFiS999CCHOeiLAKUNy02Mha6PYIEGX4Zhars5JmSdXebt+VCYkwr1Y/0EQZ3gJirh0VkcjBlc0gy38SvRaA3kbptxSvS60miM=
626,"(63.0, 64.0)",{'Private'},"(9.0, 10.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},gcnegER/W6JGNWbDLPS1h52sQv6+aYX+fVMk+a2Ym8l4hHAvfvhnEL+NJwlAyTannOjwFwubEKJLBWYzdBlN9PGnMKGhGq0ShyjQv3s/UNvPEFhEG74ssncdTiV71hP98rH6Qz/GY1xFC1utgGi/VhTF5JtfsA9lp8rjDgEVSXw=
627,"(63.0, 64.0)",{'Private'},"(9.0, 10.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'>50K'},JZgGXsh11fDhv4c+qx9PDHZNcz1m+PEq4H7ixeAHeewh/KZoqNzvpkgefZITsRSeEC5QCmdhJsz2L7vMQdj0lm+WlVkk5S9TwXavnh803eptsx6Q3oAx40mXBUjkFualb+TY8N9HM0gIqaNfMbiyKID8dA5mtq5j0xd6hwIMxuI=
628,"(65.0, 77.0)",{'Private'},"(9.0, 14.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},a8DCIsAI/2RFO00MeSl4MWZlIgy1urGbkXMqxlAuZiqf6GSJ3OCjUuktNlhuYqZwZlnNU2a5GHTfNl4PRqChlgbquHkrS3bqZvE51nk322EiBqKpyn9OsLmwHOtpD4X5XxRb/BvCDXrI0U2wAxpkC0Gm/CSW2VgIP3utJNPLTms=
629,"(65.0, 77.0)",{'Private'},"(9.0, 14.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},N1/RZgQYM0G0sCogQtfxFcPshBM3TQo9vPEz2IbAXD2hXA15kHO6x/IaP3uoI+nxB5h5r10TMD90fLXvqw+qQb5IBXBkdtqcb21u5XD6LuYNbtdpgyTk3qRg4tNS0xgGkZxzH2bHeyd5Kukisvf9AUU4N6BA60EN5dFgrdYCqN0=
630,"(65.0, 77.0)",{'Private'},"(9.0, 14.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},puHreGO51N847IHPMFxCHM7SM29vHarTB60sZWx0kRY1gVw/SGPy9MTEfjIZRZiAilBBszc3w5ssJhtSMfdbenOUTZ1qlBn2Pu2gENjtAcfNJdK23KWS/nkVPrQYesJgwlP+2O13CpVopuYDi7c6hWHogRGAgzt09eGYBqs6ObM=
631,"(65.0, 77.0)",{'Private'},"(9.0, 14.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},rAgs7GeJuL4vw9Ohycxu9IvXGROaRx94txqSHKIt+5ITRLRlCAVAt8R+9Lk0h8nMR9ckbK8xAxRQyEVVBmeeueARj1YYjcVAgCIfkWOPhhT2LDZANILxBkQ1TyKxCrhm0f63GSezFfgyOkhuBXBBaqOztpgrkrnXatInZeCuavM=
632,"(65.0, 77.0)",{'Private'},"(9.0, 14.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},i/itJvay80D6SO5hHqy75d7lkRD5X3LOQJcsGFaSHhgp0ceqcoSO2zFxBxGNv95mxJ5H3z4aV4w4cLg7K0aDOhdKLvmU32D/ePisL/ca4MkKdsdbM410pHGxR6Vij2lwSV4e2lIiyzvLyj7lCreaYm0s6o8FG7DSOc6AXbi2T84=
633,"(65.0, 77.0)",{'Private'},"(9.0, 14.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},QqTWj7lEA6PJ304uZcsSdHJyse/HzBOuDCps4C/3L1xWc5SWl03q+G7QHe1ytcj311SmHZRgLWveL6i2dTet8EaDtxN35k+ChnAzAPdTGGucS473+vVW2KudNboOPRX9ktO3wwwMpc78BYdAUorbd3YoWZNjE/gCKBo96P2KBdw=
634,"(64.0, 77.0)",{'Private'},"(9.0, 11.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 50.0)","{'Mexico' ,'United-States'}",{'<=50K'},KGsnyDK72W4uqSRi+qGTRmYFof0OAlWNdnhaK3HlYFmYdv6ZHM9iKIMGMWp7Omp+qnLfToq/1QCFNiLlKq59WMlgmYlRrQqRUmb4G/p0/P5hMT0fk7dn6M1jKgXe1oGvQajpmh8YqSudddJriBuikfN1EtyYDP8UVKsGBw6i4u8=
635,"(64.0, 77.0)",{'Private'},"(9.0, 11.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 50.0)","{'Mexico' ,'United-States'}",{'<=50K'},YgkuDezusI6BvvbEqArViAlsr6diIh6HvnOTFw9Y1p/AvtFobJvQVyMcJE6gGeFovUe/wqe26YwkmC8rs71GK0FD1aCLqWBu1NmoXnuccaSHfedKo1D9QHdKeVONz8ZNYQ1gUZeeYkriwOmQWdT26FRaszAh2gDObV0pRh/gzo4=
636,"(64.0, 77.0)",{'Private'},"(9.0, 11.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 50.0)","{'Mexico' ,'United-States'}",{'<=50K'},H3cCXwdr/KTfO71KxdLqNwTehgvPqSm/ajhiOCPVuQJ2Nw8eQ2Tv8TfTpsapS6BEdsK8hkRYjTqFn3RO/07eHra2RCnE39fuC7AESJoAw9mTX8WAZdnQakXaeHhzi1W0QqY+AQt8HjCFyuNX9x8c3jSjHRj1JoQ9WFqWi7N2m+g=
637,"(64.0, 77.0)",{'Private'},"(9.0, 11.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 50.0)","{'Mexico' ,'United-States'}",{'<=50K'},JK6uV5msczIk5G/hfIeeMB7oLs2pudUijWg07AiSYJviKGinlQkglfZlusxgbHFlanpWonF11PSGvbuByYrOJj+Nda0oWGibaUSAs5LwEa1gyPIlc5m/9XMWowCOLavws8/Uq065a37ry7T75Ju5aRjDGB2NVVhpSajKnDPvON0=
638,"(64.0, 77.0)",{'Private'},"(9.0, 11.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 50.0)","{'Mexico' ,'United-States'}",{'<=50K'},CkXn4XWv0JDU/S4l3ukvXmnK1kN1sugPVPmtTM8D4gQn2pPjX7677GGcgKKL0MGeSOvCAeTv7yjLeCGn8JfVdqnFJYTiDM4F53zEHtEHzUZQVVgTnd2EBcul/yHlruX7e16via5BTA+GaC2mEEbtMdTv+xrHhjgJoqIkFRSDcmo=
639,"(64.0, 77.0)",{'Private'},"(9.0, 11.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 50.0)","{'Mexico' ,'United-States'}",{'<=50K'},AFORKOKKzqg/m42dACBiyIY0iiPaSTDUnGoi5dpTB4v6QxA1JSq6zcE850ChP+pzaxl+CdrGJD1GcK088B3UmhTjVYAhwXz0aNC6HmngZiTwsQ4tMCbxUy5BBNmuzCl25NCZnqQzpq4X4xau3cg/z5nxymQByTDLw9uI16EdP1s=
640,"(64.0, 77.0)",{'Private'},"(9.0, 11.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 50.0)","{'Mexico' ,'United-States'}",{'<=50K'},pzxPckhtiUJr4hvJwj67P2rAxc60TuhnFqdfXTiRHgj6zkljcjrX2XGnshalcA7Bh/XkXijrmUtgorqvyw/Lq/saX9FXZgame5xDdAwizIfDxVd4P9PrthGGKph0Tdh+xf2u1l0pU1Dr/LTBnCH47P35JKvaALopMloB17YOQWo=
641,"(62.0, 72.0)",{'Private'},"(4.0, 9.0)",{'Widowed'},{'Priv-house-serv'},{'Not-in-family'},{'White'},{'Female'},"(9.0, 18.0)",{'United-States'},{'<=50K'},GxtCyoDAfa0yQjdAtcHDl7917CZAxzPCqcm8+nQ8lJhJ63PaEpjDA71JhnesdW7mscaEncfqUj9WBjMv9Je2WQKbBHqWwie5vzcXjKEuxrNwDKNuVMF+31SNayrTmAPmfssUbrN0u4cLg7dxFaj2rgXRM5xSyuleuf6SI8j0tEo=
642,"(62.0, 72.0)",{'Private'},"(4.0, 9.0)",{'Widowed'},{'Priv-house-serv'},{'Not-in-family'},{'White'},{'Female'},"(9.0, 18.0)",{'United-States'},{'<=50K'},Ts5GrH3Aj0L0GSaO+jS39FCEPmebLfQ0qE59lh58+gr3n1SzptlvJSdLI0TWI/DXnWwBlscEHsKARXK2dY9oBaDmAwd1ZzViFb1HOidG185HXBAnNwszeRisexv18H5NeFvrbe1OLNmTZzFHvE4CV6/LSPQHjKkxZ0h39y+ippo=
643,"(62.0, 72.0)",{'Private'},"(4.0, 9.0)",{'Widowed'},{'Priv-house-serv'},{'Not-in-family'},{'White'},{'Female'},"(9.0, 18.0)",{'United-States'},{'<=50K'},qM7jbQEOElQT7ViXIaCnqgX/djHL2fyoSRvd75jh/EY3J68YEAxl9KP18b3vF626uk5HPwLKLvUwmjZktAaZoogTy8/kwfHXwsQVHRrQYo7e3G9piIv4g49csfWlFItn6/BkXdGq9QNAIQtcQcfWnWzomNfYPHkXeEXH/KQaZCA=
644,"(62.0, 72.0)",{'Private'},"(4.0, 9.0)",{'Widowed'},{'Priv-house-serv'},{'Not-in-family'},{'White'},{'Female'},"(9.0, 18.0)",{'United-States'},{'<=50K'},OT6lJ8mwMVcnZRHqzAurUq8TEHKGRzq3mzTJKbhN1r5oCn6INp1xUbw+8UhQwcRQUj1jPX36UGqSj4KkoA7obVlXMjEISIqJ/KynGTkWx8jR3YhMVkIXF8J1pDnt+Rx66ClXzWDsmvEv4pbWD9rDPFqY2hEpZVg4U1VAKILBEhY=
645,"(62.0, 72.0)",{'Private'},"(4.0, 9.0)",{'Widowed'},{'Priv-house-serv'},{'Not-in-family'},{'White'},{'Female'},"(9.0, 18.0)",{'United-States'},{'<=50K'},JjmL+TYTY6ysOPwSOilYa3s64Kf2ji/snAq9Gn8HmAZM2sCWHAHNeDAKqYDiEtegJwZXMo6QsCE7iumEUjq2xH6KBwdyRTXcepcD0bYJrwhY+2MW/llqgc2cpi228dHCCTAjXtLEHJp0nDtbTaDAz8RvMcJo8g74PbByoLXy7qM=
646,"(62.0, 72.0)",{'Private'},"(4.0, 9.0)",{'Widowed'},{'Priv-house-serv'},{'Not-in-family'},{'White'},{'Female'},"(9.0, 18.0)",{'United-States'},{'<=50K'},lkFfFKRNfPuf4caqBpIWs7ZK0idlSMgY3Jakc5daw6ivEK9Zv/dUws5RKKUErOypY+uBJHzCG2uHllv6khX2DsT9/RGfOSv2hiheTTHPDEPwkykD0wBQbM1+/nNnzim02GPGoC7aWEqqstDYOdFGru3HOshTjGQxLD7aM+JnWjs=
647,"(57.0, 70.0)",{'Private'},"(9.0, 9.0)",{'Widowed'},{'Priv-house-serv'},{'Not-in-family'},{'White'},{'Female'},"(21.0, 28.0)",{'United-States'},{'<=50K'},IFRquJIQtxL3vgEoplOTFH/7RDT/O6IJn0bDDtyL82AaRwBaBXO132hlJ+9bjSWlI9amv4Ko6nhEHCN6VkJ51mVElxSWturU1F8xzFePvhizT+x2ogJdDLwxYaYc4UIEq3NNkEUhzAXTI+B35IhZjiaUMdNibFZqBphoxUGo7hY=
648,"(57.0, 70.0)",{'Private'},"(9.0, 9.0)",{'Widowed'},{'Priv-house-serv'},{'Not-in-family'},{'White'},{'Female'},"(21.0, 28.0)",{'United-States'},{'<=50K'},TCrZLDKQSW3yDLikDfDJi7+pi2Bi3+pVWRbI8X4A2kbidEG8oKpHTTkq2hdTKmS9WPJGok7iBYXV1u8lfMqLy5Z4sHEHkCsSYMYR74cybTNky9g4xBXyc312lM1rWhFOyWEWJiQ4mH+tSpM2JIt5+03iucDmLwYFL1Q7Jg3aPHk=
649,"(57.0, 70.0)",{'Private'},"(9.0, 9.0)",{'Widowed'},{'Priv-house-serv'},{'Not-in-family'},{'White'},{'Female'},"(21.0, 28.0)",{'United-States'},{'<=50K'},DlezTzNyevsZ6VisqIUbqDtu1vPvckc9XZlXhp4WWWp4lRrtd2KR3a7zA2KIBxCT7ZDA5Tr9TQscCmKMCDKRPyDMFKlCUpQo5qhnkLupZupIffHfIH5RfJm/RoxzIUTXrXld7Zmiu72iKfgDQF7jGnaBiN0EEcZjukIFFR3J+MA=
650,"(57.0, 70.0)",{'Private'},"(9.0, 9.0)",{'Widowed'},{'Priv-house-serv'},{'Not-in-family'},{'White'},{'Female'},"(21.0, 28.0)",{'United-States'},{'<=50K'},WVvL5lItsLhivs9Nmy+4HkG+Y6z7CkJFOG/eTofhD9Ig8Z06STnnFfYo8Ux1otPqtWQPy50Pg5eLG3iHc6T2IKBcGiGgT9n6xuj/QeXKRJ/VAqjc7fJmzBlDwpIwjKXri3dEA5mkYlqVx8Ah8SkipnmbLVlH2qBi9+k8Au6O/t4=
651,"(57.0, 70.0)",{'Private'},"(9.0, 9.0)",{'Widowed'},{'Priv-house-serv'},{'Not-in-family'},{'White'},{'Female'},"(21.0, 28.0)",{'United-States'},{'<=50K'},aKAQuNv+WT176xf2sIzZ9hX3091T/k+fBsnah6QvM+YjtaOFEG2QxuW4uEe0KQJo7OpRSmemc19l1x1AdDPXXgdBsQuSGFIpWQBhX1hZ05rXzugkVMQKgFwPmWmaJcflMPKwpCTRfUUBFpW6CKreRk+YhoNB5GlNTb3CUkqZPW8=
652,"(57.0, 70.0)",{'Private'},"(9.0, 9.0)",{'Widowed'},{'Priv-house-serv'},{'Not-in-family'},{'White'},{'Female'},"(21.0, 28.0)",{'United-States'},{'<=50K'},LZawHN50amacY/JzS2gCxrG4ccHMJXGVDwqoltuBI4ivjQ//JRnc113A/tNFMCoNbyFnGmWuMpAATpPwG2xsJnYjC15NlP8oRwZSwR9iwIjdZF/xClW7wdVhdwVUJfyy7K7gxCOd94B66490wf8I3OklOenD6pm5/dL6PHHrMkA=
653,"(71.0, 72.0)",{'Private'},"(9.0, 9.0)",{'Widowed'},{'Priv-house-serv'},{'Not-in-family'},{'White'},{'Female'},"(22.0, 25.0)",{'United-States'},{'<=50K'},o14vsOpckvtIWAVUYUvGdyiqbulHcjYcwXuhV1+vNg3RIQe1EFfe+Z/whM6EcuZnxdbpl9PdVcpxFNK+5TaS1xjkrTGtNGl7EHAIC/09LJ5qhDBTRztxAl5KBHqngW+/sFKHcWnIHm5bLXoXWx416WnSbrBKkK1PAb/dUlNIPgI=
654,"(71.0, 72.0)",{'Private'},"(9.0, 9.0)",{'Widowed'},{'Priv-house-serv'},{'Not-in-family'},{'White'},{'Female'},"(22.0, 25.0)",{'United-States'},{'<=50K'},ezbdxdQJwslaAo5uwiQbAixwGhlEE0hlm4PmgYFv4Y+QYEOWN4iD1WCm6O+RB0ELARTGKNn4z7tb24oV2toqkJZs052RDGNgtGWVFOJg1slPMh5WCXnJ43zaL6gQYVtOvqWr8CTJfXSJdMfe4nwg0O9gE7Ui+tXco1X6znO30WM=
655,"(71.0, 72.0)",{'Private'},"(9.0, 9.0)",{'Widowed'},{'Priv-house-serv'},{'Not-in-family'},{'White'},{'Female'},"(22.0, 25.0)",{'United-States'},{'<=50K'},bSkxtYzv52n+0AaCA9Q+qyEQ2WPmtKEs3NpNQbDZ9ZXsWcEQ/JVs35ek9fJsmGM5WeeiOovUvhC3kl8lWgYyqXR1Ysb3kGUAbWp6txdKOHHWprpyERErcMlR+k6PqWaWghEjNlc8xwcT6FgHqmwkTi8L/gR/rphdjzn0cztqD0Y=
656,"(71.0, 72.0)",{'Private'},"(9.0, 9.0)",{'Widowed'},{'Priv-house-serv'},{'Not-in-family'},{'White'},{'Female'},"(22.0, 25.0)",{'United-States'},{'<=50K'},Mtg2L4CjH7R1iLQm+XuFFzS461EGAcnHQ+JPj/8Ki3hl++mrrKHBv22+alIcSpcWKRXp6pDPKJ9SK5NxatCCtubC+oEk2oO9LrxzSBHoKK9uIwq7zpIElOLYJ0uDPbvOCBO9cawvD77Qf/rFhZ/MxxvrlJVPyHEKOegYoJyA2Ts=
657,"(71.0, 72.0)",{'Private'},"(9.0, 9.0)",{'Widowed'},{'Priv-house-serv'},{'Not-in-family'},{'White'},{'Female'},"(22.0, 25.0)",{'United-States'},{'<=50K'},OXUWYQbLWz8C6krH4dH4TlsqS3/KZKJWIAYxM746MvkgkxXM5nw8MrMNj4A/3sixNfXppeCr4884vQjtPA2BmKDXlxFYIltUsaRkDg9exAeNne3Gav0aUyVMo1litLwmx3q+nsYSTxxkFTQFItw2sWK6oBLkPhNpVW7ceIZ+PWA=
658,"(71.0, 72.0)",{'Private'},"(9.0, 9.0)",{'Widowed'},{'Priv-house-serv'},{'Not-in-family'},{'White'},{'Female'},"(22.0, 25.0)",{'United-States'},{'<=50K'},NQCuWIdoBodpLNNnsvnCTWfGFBeT0Qr/S/2YfmxS60CdfljVs5RDdWpt69d0ulEf6WwUUPdDw7tcgQopn7R4VYXQTLPzJPHfokmafVci26GnZvojtJ1LGFYMk4iOQXjm57+xG4h09z1QhpJxGveaFeRZZye+GFPIefjOcvgznfI=
659,"(65.0, 74.0)",{'Private'},"(4.0, 11.0)",{'Widowed'},{'Priv-house-serv'},{'Not-in-family'},{'White'},{'Female'},"(35.0, 40.0)",{'United-States'},{'<=50K'},c7T85v7IDlRFHu3CXLfXTGnTS/VwDhWHJoE1/4XSWY+/5u0YlC3isqw7EREskp9MgtJINJoVTPpVZh5X1lyS4V8mtlGd8hbDSXPDMjjJnQLf2hWeSCnV7P+0QVxZhzc9LvunsMbXeTwKfpabQhKIlfw/mPb167Fy5X5TdioFUvQ=
660,"(65.0, 74.0)",{'Private'},"(4.0, 11.0)",{'Widowed'},{'Priv-house-serv'},{'Not-in-family'},{'White'},{'Female'},"(35.0, 40.0)",{'United-States'},{'<=50K'},LcSkmcdRAnWO0uX1FnQnwB5IG13x7R6SPct7ny9pFib5/YYbAhZ0tfiU5eHij85gUt9cDYRAP3GXWsh7jV1Jjyaw8Maq653K28CxWWDz2XJsqhBuuXsP91KWQqZbBa/alNYw76VAsQAlAJVz+/Wb17taVbR2aG44OSL5zGruOe0=
661,"(65.0, 74.0)",{'Private'},"(4.0, 11.0)",{'Widowed'},{'Priv-house-serv'},{'Not-in-family'},{'White'},{'Female'},"(35.0, 40.0)",{'United-States'},{'<=50K'},VBpzfyHFG1WLhH9bIVs4xPCB+kqsohwwZctAZ7SWMnn6PJ1h1b3uHFt5VIcqE5fbxRWxT4PiIn4quiuRwLy6VMjV/uPehBeO88++N1cyjrtJHmOX6vjtyjNR0lLI7EVKwEDnDyN+ioupP3nIXXrDgdwUroTPJCapZ5fG0Gw8Zog=
662,"(65.0, 74.0)",{'Private'},"(4.0, 11.0)",{'Widowed'},{'Priv-house-serv'},{'Not-in-family'},{'White'},{'Female'},"(35.0, 40.0)",{'United-States'},{'<=50K'},kPEg09GR3fPHgmT4JJG2D/90MEw2yY/pKURsyUr6aHzVeZktSqGb5oo4m3C+eO1FvcZdocY1hAUUR3Syed1pi1LNt3/yFry1Gi2b6MG9aAZRscNR+3Jc8UpRf9aD7ywgstey6SFfy0Fo14lHNPysliXbpUekkA4AiW21F/qCrG0=
663,"(65.0, 74.0)",{'Private'},"(4.0, 11.0)",{'Widowed'},{'Priv-house-serv'},{'Not-in-family'},{'White'},{'Female'},"(35.0, 40.0)",{'United-States'},{'<=50K'},eI4QQP2y7Apt3FVo6UjmIVQlF6m++m5QzIgiuK2fF5YRUs/bNbLHhu+lMf0dNxd9Gd9tHFk17V9FVPlxr0VqTgoOoiwUB+F/jYEu9DNuXqYZvT8HBydDsFZ4auIY+qdnrRrMt3M6MTNUw/MHwKso+OIhz5FH/fkNmryrDJ6dWro=
664,"(65.0, 74.0)",{'Private'},"(4.0, 11.0)",{'Widowed'},{'Priv-house-serv'},{'Not-in-family'},{'White'},{'Female'},"(35.0, 40.0)",{'United-States'},{'<=50K'},kClWSuBgrvXyhuVFYW7wI1q2TsWo5L4blwFRfPzEU7egLTWB3laSulu5AqNMJvA3BXciZ7bfGrfOq/MiUakCOxgG6OCSZ8Ad6dK+o7C+uDrbqSV+1D5yKVQYOdfycxHJKCJLAB/gppVmA5rX2Nbg1vBbQLL9NYaBx2v4BnzHRR8=
665,"(57.0, 66.0)",{'Private'},"(9.0, 9.0)",{'Widowed'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(16.0, 30.0)",{'United-States'},{'<=50K'},NUpS9XjNboiX5AlMpGWwFFz8JYjQdnVPNeinTxfLqPGJx7tpC+71ZFtWsN1SOgEcSpeN1cJnavUgY6IjsweL4uTYkmnw3GQ/LhtoDKy+rnqwADQkvSiERsQTUuTHOmDvK03269DUUA/DWSlw1WWEB5yTWT/c4HNskJ4ShONrYn4=
666,"(57.0, 66.0)",{'Private'},"(9.0, 9.0)",{'Widowed'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(16.0, 30.0)",{'United-States'},{'<=50K'},X93Imtm9PgjLVn07EMqYZgtG/O/1nP9EHQfkTOJ7gnYu6brVn7vfLiSH3Nb65X/0FKl1ZK6tav2g3bVX3as402WSioMq2YB2LKYDCUPedvvd3swQT2mcaNwT0kVsdWWUfECsosK00XwaP+sYKiuT6P9qF4gg/7DCw9kXDIjm0Yg=
667,"(57.0, 66.0)",{'Private'},"(9.0, 9.0)",{'Widowed'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(16.0, 30.0)",{'United-States'},{'<=50K'},BUC5lwOv7GfK7RfIl3MHSAn9S1H/cwsCxtUAqnHM7+9xIKtgATfC0733XLmUKniKPSc6+z9Y7MhLaCGIhSjYUqSxYC4z6fvmeWuSUNyjoK6z7907Dq2Yd1k9OueFnlKNsHmyiif97MCZFEQ+qXG5UWmQo0fC9M/Z5l62K1BLJMk=
668,"(57.0, 66.0)",{'Private'},"(9.0, 9.0)",{'Widowed'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(16.0, 30.0)",{'United-States'},{'<=50K'},cbToJm9F9tP6PdqD4kiepPc3CGQzt72dzLadnpMgf2egY+sazx8ATWHJgcXAUhAfwS3/Mij9ZjyEoNk4j7SrYqPiXZ4mgChk8p//46WWazIr/SXziKLcN7jrtn4/DCAm+mptmezM1LIJhyRIlsodXnvAfRAAsVP/l8a8gfw7xlo=
669,"(57.0, 66.0)",{'Private'},"(9.0, 9.0)",{'Widowed'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(16.0, 30.0)",{'United-States'},{'<=50K'},IUcoKyD0IGJ4Y/7Nimc3RPZJ6CWAUdulsNeRVdSp6FT2ZoT+Tvj3QHdyNff8anuTVkrYYK2TwHvDlFqEXBIFfg5nM1a3yKLmU7OMbKsGdnKxf1J8EpW8A/5M2oDiATSWd0oDVLAdMI8Hd7Zs1DS/M5I6c9VnLFD/l7PoTuvml2g=
670,"(57.0, 66.0)",{'Private'},"(9.0, 9.0)",{'Widowed'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(16.0, 30.0)",{'United-States'},{'<=50K'},ZhEL7KicPF0sx1zlpTH4q2L/6GuU0IT2UTPU4+h7uEKXS64qzpISlj0q7kTlrJV86HgRhc0G26UHPgD1AXmGYrhVkz9bzqFszmhGya+clzbNZQSjVzziFbVQPU5o8E+NevtCxI4qUcLuoRmtFpNCOhm1tzmP6BWqy1UokrnqhRM=
671,"(50.0, 62.0)",{'Private'},"(9.0, 11.0)",{'Widowed'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(30.0, 36.0)",{'United-States'},{'<=50K'},UW0Slx6djIHS6nV9h7GMwcOsQdXo44LW/HhVJFdzYEg829nzgkin23bqhFwt9TdDN9KAwwJSghdiHFb61wDJX1vwA6XZjlhgPwugLjitTKwM7vQwfOKz0zn0+0IpfTp6y3t0SviWh9qBMLipSBjZwaY/O52YopZkKCUbRsXD5tc=
