age,workclass,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,income
52,Private,3,Never-married,Machine-op-inspct,Not-in-family,White,Female,40,?,<=50K
56,Private,5,Widowed,Sales,Unmarried,White,Female,40,United-States,<=50K
50,Private,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,<=50K
71,Private,7,Never-married,Priv-house-serv,Not-in-family,White,Female,75,United-States,<=50K
51,Private,12,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
56,Private,5,Widowed,Machine-op-inspct,Unmarried,White,Female,40,United-States,<=50K
50,Self-emp-inc,10,Separated,Exec-managerial,Unmarried,White,Female,75,United-States,<=50K
65,?,11,Married-civ-spouse,?,Wife,White,Female,56,United-States,>50K
53,Private,13,Never-married,Exec-managerial,Unmarried,White,Female,40,United-States,<=50K
52,Private,9,Divorced,Sales,Not-in-family,White,Female,40,Germany,<=50K
53,Private,10,Never-married,Adm-clerical,Not-in-family,White,Female,50,United-States,>50K
76,Private,4,Widowed,Priv-house-serv,Not-in-family,White,Female,40,United-States,<=50K
61,?,13,Divorced,?,Not-in-family,White,Female,24,United-States,<=50K
63,Private,4,Widowed,Other-service,Not-in-family,White,Female,41,United-States,<=50K
61,Self-emp-not-inc,12,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,90,United-States,<=50K
51,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,>50K
59,Private,10,Never-married,Adm-clerical,Own-child,White,Female,34,United-States,<=50K
77,Self-emp-not-inc,10,Widowed,Adm-clerical,Not-in-family,White,Female,1,United-States,<=50K
52,Private,9,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,50,United-States,<=50K
52,Local-gov,12,Divorced,Other-service,Not-in-family,White,Female,30,United-States,<=50K
60,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,37,United-States,<=50K
61,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,43,United-States,<=50K
55,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,20,United-States,<=50K
60,Private,4,Divorced,Machine-op-inspct,Unmarried,White,Female,40,United-States,<=50K
52,Private,13,Separated,Exec-managerial,Unmarried,White,Female,40,?,<=50K
58,Private,4,Widowed,Other-service,Not-in-family,Other,Female,30,United-States,<=50K
61,Private,9,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
53,Private,12,Never-married,Exec-managerial,Not-in-family,White,Female,60,United-States,<=50K
64,?,10,Widowed,?,Unmarried,White,Female,8,United-States,<=50K
60,Private,10,Widowed,Sales,Unmarried,White,Female,27,United-States,<=50K
62,Private,10,Widowed,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
59,Private,9,Widowed,Machine-op-inspct,Not-in-family,White,Female,40,United-States,<=50K
52,Local-gov,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,>50K
55,Local-gov,13,Widowed,Prof-specialty,Not-in-family,White,Female,40,United-States,>50K
57,?,10,Divorced,?,Not-in-family,White,Female,40,United-States,<=50K
61,Private,10,Divorced,Other-service,Not-in-family,White,Female,30,United-States,<=50K
50,Private,14,Divorced,Sales,Not-in-family,White,Female,45,United-States,<=50K
62,Private,11,Divorced,Sales,Not-in-family,White,Female,40,United-States,<=50K
57,Private,10,Widowed,Machine-op-inspct,Unmarried,White,Female,40,United-States,<=50K
60,Private,4,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,40,United-States,<=50K
62,Local-gov,14,Separated,Prof-specialty,Not-in-family,White,Female,50,?,<=50K
55,Self-emp-not-inc,4,Never-married,Other-service,Other-relative,White,Female,60,United-States,<=50K
56,Self-emp-not-inc,7,Widowed,Other-service,Unmarried,White,Female,65,Greece,>50K
58,Private,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,35,United-States,>50K
75,?,9,Widowed,?,Not-in-family,White,Female,8,United-States,<=50K
59,Self-emp-not-inc,13,Widowed,Prof-specialty,Not-in-family,White,Female,50,United-States,>50K
50,State-gov,9,Widowed,Tech-support,Unmarried,Black,Female,40,United-States,<=50K
50,State-gov,10,Married-spouse-absent,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,40,United-States,<=50K
59,Private,9,Widowed,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K
51,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,20,United-States,<=50K
55,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K
51,Private,2,Widowed,Other-service,Unmarried,White,Female,35,Portugal,<=50K
55,Self-emp-not-inc,12,Divorced,Sales,Not-in-family,White,Female,40,United-States,<=50K
57,Local-gov,10,Divorced,Exec-managerial,Unmarried,White,Female,35,United-States,<=50K
52,Private,14,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,>50K
65,?,9,Widowed,?,Other-relative,White,Female,25,United-States,<=50K
56,Local-gov,10,Divorced,Adm-clerical,Not-in-family,White,Female,35,United-States,<=50K
68,?,10,Married-civ-spouse,?,Wife,White,Female,40,United-States,<=50K
59,Private,7,Divorced,Other-service,Not-in-family,Black,Female,35,United-States,<=50K
67,?,3,Widowed,?,Unmarried,Black,Female,40,United-States,<=50K
67,?,9,Divorced,?,Not-in-family,White,Female,7,United-States,<=50K
62,Private,10,Divorced,Other-service,Not-in-family,White,Female,60,United-States,<=50K
52,Federal-gov,14,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,>50K
50,Private,3,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,35,Philippines,<=50K
82,?,11,Widowed,?,Not-in-family,White,Female,8,United-States,<=50K
50,Local-gov,14,Divorced,Prof-specialty,Not-in-family,Black,Female,30,?,<=50K
53,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
65,Private,13,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
67,Private,10,Widowed,Adm-clerical,Not-in-family,White,Female,25,United-States,<=50K
57,Local-gov,9,Divorced,Adm-clerical,Not-in-family,White,Female,16,United-States,<=50K
65,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
50,Local-gov,13,Divorced,Prof-specialty,Unmarried,White,Female,50,United-States,<=50K
52,Without-pay,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,30,United-States,<=50K
62,Private,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,40,United-States,<=50K
70,Private,10,Widowed,Sales,Not-in-family,White,Female,34,United-States,<=50K
70,Private,9,Divorced,Other-service,Not-in-family,White,Female,28,United-States,<=50K
51,Private,11,Separated,Prof-specialty,Unmarried,White,Female,40,United-States,<=50K
56,Private,13,Never-married,Exec-managerial,Not-in-family,White,Female,55,United-States,>50K
55,Local-gov,14,Widowed,Prof-specialty,Unmarried,White,Female,45,United-States,<=50K
52,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,35,United-States,<=50K
53,State-gov,9,Married-civ-spouse,Other-service,Wife,Amer-Indian-Eskimo,Female,28,United-States,>50K
56,Federal-gov,10,Divorced,Adm-clerical,Not-in-family,Black,Female,40,United-States,<=50K
53,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
53,Private,9,Married-civ-spouse,Sales,Wife,White,Female,26,United-States,<=50K
50,Private,9,Separated,Adm-clerical,Other-relative,White,Female,40,United-States,<=50K
56,Private,4,Divorced,Machine-op-inspct,Not-in-family,White,Female,20,Yugoslavia,<=50K
52,Local-gov,9,Divorced,Adm-clerical,Unmarried,Black,Female,40,United-States,<=50K
50,Private,10,Divorced,Tech-support,Not-in-family,White,Female,36,United-States,<=50K
62,Private,9,Divorced,Other-service,Not-in-family,White,Female,84,United-States,<=50K
67,Local-gov,13,Divorced,Adm-clerical,Unmarried,Black,Female,35,United-States,<=50K
59,?,9,Married-civ-spouse,?,Wife,White,Female,40,United-States,>50K
63,Private,9,Widowed,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
69,Private,9,Divorced,Other-service,Not-in-family,White,Female,32,United-States,<=50K
61,Federal-gov,14,Widowed,Prof-specialty,Unmarried,White,Female,40,United-States,<=50K
56,Self-emp-not-inc,14,Divorced,Sales,Unmarried,White,Female,60,United-States,<=50K
54,Private,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,40,United-States,>50K
69,Private,10,Widowed,Adm-clerical,Not-in-family,White,Female,24,United-States,<=50K
51,Private,9,Never-married,Exec-managerial,Other-relative,White,Female,40,United-States,<=50K
64,Private,10,Widowed,Exec-managerial,Not-in-family,White,Female,10,United-States,<=50K
51,?,2,Separated,?,Unmarried,White,Female,40,Mexico,<=50K
51,Private,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,40,United-States,<=50K
52,Private,7,Divorced,Machine-op-inspct,Not-in-family,Black,Female,20,United-States,<=50K
68,Private,9,Widowed,Machine-op-inspct,Not-in-family,White,Female,32,United-States,<=50K
68,Self-emp-inc,11,Widowed,Sales,Not-in-family,White,Female,50,United-States,>50K
57,Local-gov,9,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K
59,Private,9,Widowed,Other-service,Not-in-family,White,Female,35,United-States,<=50K
62,?,5,Never-married,?,Unmarried,White,Female,40,Dominican-Republic,<=50K
59,Local-gov,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,22,United-States,>50K
51,Private,9,Divorced,Other-service,Not-in-family,White,Female,40,United-States,<=50K
65,?,9,Separated,?,Not-in-family,White,Female,40,United-States,<=50K
64,?,13,Married-civ-spouse,?,Wife,Black,Female,8,United-States,<=50K
53,Private,8,Never-married,Other-service,Not-in-family,Other,Female,35,United-States,<=50K
59,Private,12,Widowed,Exec-managerial,Not-in-family,White,Female,40,United-States,>50K
51,Private,13,Divorced,Tech-support,Unmarried,White,Female,40,United-States,<=50K
51,Private,13,Divorced,Prof-specialty,Not-in-family,White,Female,16,United-States,<=50K
54,Private,9,Never-married,Other-service,Other-relative,White,Female,20,Hungary,<=50K
53,State-gov,14,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K
53,Local-gov,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,>50K
66,?,11,Widowed,?,Not-in-family,White,Female,30,United-States,<=50K
53,Private,9,Widowed,Sales,Not-in-family,White,Female,35,United-States,<=50K
61,Private,9,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
59,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,<=50K
50,Self-emp-not-inc,13,Divorced,Prof-specialty,Not-in-family,White,Female,60,United-States,<=50K
88,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K
60,Private,9,Widowed,Machine-op-inspct,Not-in-family,White,Female,40,United-States,<=50K
64,Private,10,Widowed,Tech-support,Not-in-family,White,Female,35,United-States,<=50K
51,Private,6,Divorced,Craft-repair,Not-in-family,Black,Female,35,United-States,<=50K
74,Self-emp-not-inc,9,Widowed,Farming-fishing,Not-in-family,White,Female,14,United-States,<=50K
52,Private,9,Divorced,Sales,Not-in-family,White,Female,40,United-States,<=50K
56,State-gov,13,Separated,Prof-specialty,Not-in-family,White,Female,38,?,<=50K
56,?,10,Never-married,?,Not-in-family,Black,Female,40,United-States,<=50K
52,Federal-gov,13,Separated,Adm-clerical,Unmarried,Black,Female,40,United-States,<=50K
50,Private,9,Widowed,Machine-op-inspct,Unmarried,White,Female,40,United-States,<=50K
56,Self-emp-not-inc,10,Divorced,Other-service,Not-in-family,White,Female,40,United-States,<=50K
68,Federal-gov,9,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K
50,Federal-gov,9,Never-married,Adm-clerical,Unmarried,Black,Female,12,United-States,<=50K
53,Private,10,Widowed,Sales,Unmarried,White,Female,30,United-States,<=50K
56,Local-gov,9,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
53,Private,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,37,United-States,>50K
75,Self-emp-not-inc,11,Widowed,Exec-managerial,Not-in-family,White,Female,30,United-States,<=50K
51,Private,9,Widowed,Machine-op-inspct,Not-in-family,Black,Female,40,United-States,<=50K
65,Private,11,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
59,Private,11,Divorced,Prof-specialty,Not-in-family,White,Female,36,United-States,<=50K
50,Private,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,40,El-Salvador,<=50K
61,Private,8,Widowed,Machine-op-inspct,Unmarried,White,Female,40,Italy,<=50K
51,Self-emp-not-inc,12,Divorced,Exec-managerial,Unmarried,White,Female,99,United-States,<=50K
50,Private,14,Divorced,Sales,Not-in-family,White,Female,40,United-States,>50K
66,Local-gov,9,Widowed,Adm-clerical,Unmarried,White,Female,35,United-States,>50K
57,Private,9,Widowed,Exec-managerial,Unmarried,White,Female,45,United-States,<=50K
56,Local-gov,16,Divorced,Prof-specialty,Not-in-family,White,Female,38,United-States,<=50K
64,Private,12,Never-married,Prof-specialty,Other-relative,White,Female,30,United-States,<=50K
77,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,10,United-States,<=50K
62,?,14,Married-civ-spouse,?,Wife,White,Female,40,United-States,<=50K
50,Private,9,Widowed,Adm-clerical,Unmarried,White,Female,35,United-States,<=50K
52,Private,4,Married-civ-spouse,Exec-managerial,Wife,White,Female,50,United-States,<=50K
56,State-gov,14,Divorced,Prof-specialty,Not-in-family,White,Female,39,United-States,<=50K
54,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
56,State-gov,9,Widowed,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,40,United-States,<=50K
51,Private,9,Married-spouse-absent,Other-service,Unmarried,White,Female,40,United-States,<=50K
58,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,62,Canada,<=50K
54,State-gov,14,Never-married,Prof-specialty,Not-in-family,White,Female,45,United-States,>50K
71,Private,9,Divorced,Other-service,Not-in-family,White,Female,16,United-States,<=50K
52,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
51,Private,9,Separated,Other-service,Not-in-family,Black,Female,37,United-States,<=50K
54,Private,10,Divorced,Exec-managerial,Unmarried,White,Female,40,Germany,<=50K
52,Private,10,Divorced,Exec-managerial,Unmarried,White,Female,40,United-States,<=50K
58,Private,9,Married-civ-spouse,Priv-house-serv,Other-relative,Asian-Pac-Islander,Female,60,Philippines,<=50K
55,Self-emp-inc,14,Divorced,Prof-specialty,Not-in-family,White,Female,35,United-States,<=50K
56,Self-emp-not-inc,10,Divorced,Sales,Unmarried,White,Female,48,United-States,<=50K
56,Local-gov,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,15,United-States,<=50K
72,Private,5,Widowed,Other-service,Unmarried,Black,Female,20,United-States,<=50K
58,Private,13,Divorced,Exec-managerial,Unmarried,White,Female,35,United-States,<=50K
63,?,9,Divorced,?,Not-in-family,White,Female,40,United-States,<=50K
62,Local-gov,9,Divorced,Other-service,Not-in-family,White,Female,35,United-States,<=50K
67,Private,9,Divorced,Sales,Not-in-family,White,Female,20,United-States,<=50K
55,?,9,Never-married,?,Not-in-family,White,Female,40,United-States,<=50K
65,Private,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,45,United-States,<=50K
67,Local-gov,10,Divorced,Adm-clerical,Not-in-family,Black,Female,20,United-States,<=50K
52,Local-gov,5,Married-civ-spouse,Other-service,Wife,White,Female,40,United-States,<=50K
51,Private,9,Never-married,Handlers-cleaners,Own-child,White,Female,40,United-States,<=50K
66,Local-gov,9,Widowed,Transport-moving,Not-in-family,Black,Female,40,United-States,<=50K
51,Federal-gov,9,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
67,?,6,Never-married,?,Not-in-family,Black,Female,35,United-States,<=50K
58,Private,7,Widowed,Other-service,Not-in-family,White,Female,40,United-States,<=50K
50,Private,6,Separated,Adm-clerical,Not-in-family,Black,Female,47,Jamaica,<=50K
73,Private,5,Widowed,Other-service,Unmarried,White,Female,9,United-States,<=50K
71,Private,11,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
77,Private,9,Widowed,Adm-clerical,Not-in-family,White,Female,32,United-States,<=50K
70,?,9,Widowed,?,Not-in-family,White,Female,12,United-States,<=50K
51,Private,9,Separated,Handlers-cleaners,Unmarried,White,Female,40,United-States,<=50K
58,?,13,Widowed,?,Unmarried,White,Female,50,United-States,>50K
65,State-gov,4,Widowed,Other-service,Other-relative,White,Female,24,United-States,<=50K
53,Private,15,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K
86,Private,14,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
51,Private,10,Divorced,Sales,Not-in-family,White,Female,45,United-States,>50K
54,Private,9,Married-civ-spouse,Other-service,Wife,Black,Female,40,United-States,<=50K
67,Self-emp-not-inc,9,Widowed,Other-service,Not-in-family,White,Female,30,United-States,<=50K
59,Private,12,Widowed,Exec-managerial,Unmarried,White,Female,40,United-States,<=50K
56,Private,10,Widowed,Craft-repair,Unmarried,White,Female,38,United-States,<=50K
58,Self-emp-not-inc,13,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K
77,Private,9,Widowed,Adm-clerical,Not-in-family,White,Female,10,United-States,<=50K
59,Private,14,Widowed,Exec-managerial,Not-in-family,White,Female,40,United-States,>50K
69,Private,13,Widowed,Exec-managerial,Not-in-family,White,Female,15,United-States,<=50K
75,Private,10,Widowed,Prof-specialty,Not-in-family,White,Female,8,United-States,<=50K
