age,workclass,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,income
59.00,Private,11,Divorced,Machine-op-inspct,Unmarried,White,Female,37.00,Poland,<=50K
76.00,Private,9,Widowed,Craft-repair,Unmarried,Black,Female,3.00,United-States,<=50K
63.00,Private,9,Widowed,Sales,Not-in-family,White,Female,33.00,United-States,<=50K
76.00,Self-emp-not-inc,1,Widowed,Exec-managerial,Not-in-family,White,Female,5.00,United-States,<=50K
56.00,State-gov,11,Divorced,Adm-clerical,Not-in-family,Black,Female,32.00,United-States,<=50K
64.00,Local-gov,9,Widowed,Tech-support,Not-in-family,White,Female,38.00,United-States,>50K
51.00,Private,10,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,39.00,United-States,<=50K
52.00,Local-gov,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,26.00,United-States,<=50K
55.00,?,9,Widowed,?,Not-in-family,White,Female,31.00,United-States,>50K
65.00,Private,10,Widowed,Exec-managerial,Not-in-family,White,Female,39.00,United-States,<=50K
54.00,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,35.00,United-States,<=50K
57.00,Private,9,Widowed,Machine-op-inspct,Not-in-family,White,Female,30.00,United-States,<=50K
52.00,Private,9,Divorced,Other-service,Not-in-family,White,Female,40.00,United-States,<=50K
57.00,Federal-gov,9,Widowed,Adm-clerical,Unmarried,White,Female,7.00,United-States,<=50K
57.00,Private,9,Widowed,Priv-house-serv,Unmarried,White,Female,28.00,Poland,<=50K
70.00,Private,9,Widowed,Adm-clerical,Not-in-family,White,Female,50.00,United-States,<=50K
64.00,Private,3,Divorced,Priv-house-serv,Not-in-family,White,Female,8.00,?,<=50K
63.00,Private,9,Divorced,Exec-managerial,Not-in-family,White,Female,37.00,United-States,<=50K
58.00,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,38.00,United-States,<=50K
58.00,Private,3,Divorced,Other-service,Unmarried,Asian-Pac-Islander,Female,19.00,United-States,<=50K
63.00,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,37.00,United-States,<=50K
70.00,Private,9,Widowed,Tech-support,Unmarried,Black,Female,8.00,United-States,<=50K
54.00,Private,12,Divorced,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Female,40.00,Philippines,<=50K
57.00,Federal-gov,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,39.00,United-States,<=50K
54.00,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,35.00,United-States,<=50K
51.00,Private,10,Divorced,Other-service,Unmarried,White,Female,38.00,United-States,<=50K
67.00,Private,9,Widowed,Priv-house-serv,Unmarried,White,Female,25.00,United-States,<=50K
70.00,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,20.00,United-States,<=50K
64.00,Private,10,Widowed,Tech-support,Not-in-family,White,Female,40.00,United-States,>50K
57.00,Private,9,Married-spouse-absent,Sales,Not-in-family,White,Female,91.00,United-States,<=50K
64.00,?,9,Widowed,?,Unmarried,White,Female,8.00,Canada,>50K
59.00,Local-gov,14,Divorced,Prof-specialty,Unmarried,White,Female,61.00,United-States,<=50K
67.00,Self-emp-not-inc,14,Never-married,Prof-specialty,Not-in-family,White,Female,51.00,?,<=50K
55.00,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,51.00,United-States,<=50K
69.00,Local-gov,4,Widowed,Other-service,Unmarried,Asian-Pac-Islander,Female,15.00,Philippines,<=50K
64.00,Self-emp-inc,9,Divorced,Sales,Not-in-family,White,Female,38.00,United-States,<=50K
57.00,?,6,Married-civ-spouse,?,Wife,White,Female,36.00,United-States,<=50K
51.00,Private,9,Widowed,Adm-clerical,Not-in-family,White,Female,36.00,United-States,<=50K
63.00,Private,11,Divorced,Exec-managerial,Not-in-family,White,Female,40.00,Puerto-Rico,<=50K
51.00,Private,9,Separated,Machine-op-inspct,Unmarried,White,Female,37.00,United-States,<=50K
58.00,Private,9,Widowed,Other-service,Unmarried,White,Female,36.00,United-States,>50K
72.00,Private,9,Divorced,Prof-specialty,Unmarried,White,Female,36.00,United-States,<=50K
65.00,Private,13,Widowed,Exec-managerial,Not-in-family,White,Female,21.00,United-States,<=50K
51.00,Self-emp-not-inc,12,Divorced,Prof-specialty,Not-in-family,White,Female,36.00,United-States,<=50K
58.00,Private,9,Divorced,Sales,Unmarried,White,Female,38.00,United-States,<=50K
51.00,Private,13,Divorced,Adm-clerical,Unmarried,White,Female,38.00,United-States,>50K
76.00,Private,10,Widowed,Sales,Not-in-family,White,Female,36.00,United-States,<=50K
51.00,Private,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,39.00,United-States,<=50K
72.00,Private,9,Widowed,Adm-clerical,Unmarried,White,Female,19.00,United-States,<=50K
67.00,Local-gov,6,Widowed,Other-service,Not-in-family,White,Female,15.00,United-States,<=50K
68.00,?,10,Widowed,?,Not-in-family,Black,Female,1.00,United-States,<=50K
55.00,Private,9,Never-married,Other-service,Not-in-family,White,Female,23.00,United-States,<=50K
57.00,Private,9,Separated,Other-service,Unmarried,White,Female,38.00,United-States,<=50K
57.00,Private,14,Widowed,Exec-managerial,Not-in-family,White,Female,42.00,United-States,>50K
65.00,?,14,Widowed,?,Not-in-family,Black,Female,11.00,United-States,>50K
54.00,Private,10,Divorced,Tech-support,Not-in-family,White,Female,36.00,United-States,<=50K
81.00,Self-emp-inc,4,Widowed,Exec-managerial,Not-in-family,White,Female,35.00,United-States,<=50K
59.00,Private,13,Widowed,Exec-managerial,Not-in-family,Black,Female,29.00,United-States,<=50K
54.00,Private,9,Widowed,Adm-clerical,Unmarried,White,Female,36.00,United-States,<=50K
59.00,Private,9,Separated,Exec-managerial,Unmarried,White,Female,38.00,United-States,<=50K
59.00,Private,9,Separated,Adm-clerical,Unmarried,White,Female,16.00,United-States,<=50K
63.00,Federal-gov,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,36.00,United-States,<=50K
59.00,Self-emp-not-inc,9,Married-spouse-absent,Other-service,Not-in-family,White,Female,39.00,United-States,<=50K
64.00,Federal-gov,10,Widowed,Exec-managerial,Not-in-family,White,Female,38.00,United-States,<=50K
57.00,Private,3,Never-married,Other-service,Other-relative,White,Female,35.00,United-States,<=50K
63.00,Private,10,Divorced,Machine-op-inspct,Not-in-family,White,Female,32.00,United-States,<=50K
59.00,?,9,Divorced,?,Not-in-family,Black,Female,42.00,United-States,<=50K
69.00,Private,11,Widowed,Adm-clerical,Unmarried,White,Female,37.00,United-States,<=50K
65.00,Self-emp-inc,10,Divorced,Sales,Unmarried,White,Female,18.00,United-States,<=50K
58.00,Federal-gov,4,Never-married,Exec-managerial,Own-child,White,Female,30.00,United-States,<=50K
54.00,Private,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,38.00,United-States,>50K
65.00,Self-emp-not-inc,15,Widowed,Prof-specialty,Unmarried,White,Female,37.00,United-States,>50K
59.00,Private,13,Widowed,Prof-specialty,Unmarried,White,Female,15.00,United-States,<=50K
57.00,State-gov,13,Divorced,Tech-support,Not-in-family,White,Female,43.00,United-States,<=50K
55.00,Private,14,Married-spouse-absent,Prof-specialty,Unmarried,White,Female,36.00,United-States,>50K
53.00,Private,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,62.00,United-States,<=50K
60.00,Private,9,Divorced,Other-service,Not-in-family,White,Female,40.00,United-States,<=50K
62.00,Private,9,Married-civ-spouse,Sales,Wife,White,Female,29.00,United-States,<=50K
50.00,Private,9,Divorced,Other-service,Not-in-family,Black,Female,43.00,United-States,>50K
69.00,State-gov,4,Widowed,Other-service,Not-in-family,White,Female,11.00,United-States,<=50K
57.00,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Wife,Black,Female,40.00,United-States,<=50K
56.00,Private,6,Widowed,Other-service,Not-in-family,White,Female,38.00,United-States,<=50K
54.00,Private,5,Widowed,Transport-moving,Unmarried,White,Female,49.00,?,<=50K
63.00,Private,6,Widowed,Machine-op-inspct,Not-in-family,White,Female,39.00,United-States,<=50K
68.00,?,9,Widowed,?,Unmarried,White,Female,5.00,United-States,<=50K
73.00,Self-emp-not-inc,10,Widowed,Farming-fishing,Other-relative,White,Female,75.00,United-States,<=50K
50.00,Private,9,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Female,36.00,?,<=50K
65.00,Private,13,Divorced,Other-service,Not-in-family,White,Female,75.00,United-States,<=50K
58.00,Private,5,Separated,Transport-moving,Other-relative,White,Female,38.00,United-States,<=50K
63.00,Private,4,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,40.00,Cuba,<=50K
60.00,Private,6,Divorced,Other-service,Unmarried,Black,Female,52.00,United-States,<=50K
60.00,Private,9,Divorced,Priv-house-serv,Not-in-family,White,Female,38.00,United-States,<=50K
53.00,Private,9,Divorced,Other-service,Not-in-family,White,Female,39.00,United-States,<=50K
59.00,Private,10,Divorced,Tech-support,Unmarried,White,Female,51.00,United-States,<=50K
65.00,Private,4,Separated,Priv-house-serv,Not-in-family,White,Female,35.00,United-States,<=50K
75.00,Private,11,Widowed,Priv-house-serv,Not-in-family,White,Female,38.00,United-States,<=50K
71.00,Private,13,Divorced,Sales,Not-in-family,White,Female,38.00,United-States,>50K
53.00,Private,13,Divorced,Adm-clerical,Unmarried,White,Female,38.00,United-States,<=50K
51.00,?,9,Divorced,?,Not-in-family,Asian-Pac-Islander,Female,35.00,Philippines,<=50K
55.00,Private,12,Divorced,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,37.00,Philippines,<=50K
56.00,Self-emp-not-inc,9,Widowed,Other-service,Not-in-family,White,Female,35.00,United-States,<=50K
51.00,Private,9,Separated,Sales,Unmarried,White,Female,39.00,United-States,<=50K
58.00,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,37.00,United-States,<=50K
52.00,Local-gov,13,Widowed,Adm-clerical,Unmarried,White,Female,40.00,United-States,<=50K
71.00,?,10,Divorced,?,Not-in-family,White,Female,7.00,United-States,<=50K
67.00,Private,9,Widowed,Machine-op-inspct,Not-in-family,White,Female,26.00,United-States,<=50K
59.00,Private,14,Never-married,Prof-specialty,Not-in-family,White,Female,31.00,United-States,<=50K
60.00,Private,1,Divorced,Other-service,Not-in-family,White,Female,36.00,Mexico,<=50K
54.00,Local-gov,14,Never-married,Exec-managerial,Not-in-family,White,Female,53.00,United-States,<=50K
63.00,Private,6,Widowed,Sales,Unmarried,White,Female,33.00,United-States,<=50K
58.00,Private,6,Separated,Protective-serv,Not-in-family,White,Female,39.00,United-States,<=50K
73.00,Self-emp-not-inc,10,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,3.00,United-States,<=50K
54.00,Local-gov,14,Divorced,Exec-managerial,Not-in-family,White,Female,51.00,United-States,<=50K
59.00,Private,10,Married-civ-spouse,Tech-support,Wife,Black,Female,52.00,United-States,<=50K
51.00,Private,10,Widowed,Adm-clerical,Other-relative,White,Female,36.00,United-States,>50K
58.00,Private,11,Married-civ-spouse,Other-service,Wife,White,Female,38.00,United-States,<=50K
64.00,Private,10,Widowed,Exec-managerial,Unmarried,White,Female,22.00,United-States,>50K
60.00,Private,11,Widowed,Machine-op-inspct,Not-in-family,White,Female,40.00,Poland,<=50K
76.00,Private,9,Widowed,Craft-repair,Not-in-family,Black,Female,3.00,United-States,<=50K
57.00,Federal-gov,7,Widowed,Adm-clerical,Not-in-family,White,Female,39.00,United-States,<=50K
71.00,Private,13,Widowed,Sales,Unmarried,White,Female,36.00,United-States,>50K
55.00,Private,10,Separated,Tech-support,Not-in-family,White,Female,40.00,United-States,<=50K
55.00,Private,9,Widowed,Machine-op-inspct,Unmarried,White,Female,35.00,United-States,>50K
55.00,Private,9,Divorced,Adm-clerical,Not-in-family,Black,Female,39.00,United-States,<=50K
57.00,Self-emp-not-inc,13,Divorced,Exec-managerial,Not-in-family,White,Female,40.00,United-States,>50K
59.00,Private,1,Divorced,Other-service,Unmarried,White,Female,39.00,Mexico,<=50K
65.00,?,9,Married-civ-spouse,?,Wife,White,Female,38.00,United-States,<=50K
51.00,Private,6,Divorced,Sales,Unmarried,White,Female,26.00,United-States,<=50K
58.00,Private,9,Separated,Other-service,Unmarried,White,Female,25.00,United-States,<=50K
71.00,Private,9,Widowed,Adm-clerical,Not-in-family,White,Female,16.00,United-States,<=50K
58.00,State-gov,9,Divorced,Adm-clerical,Not-in-family,White,Female,39.00,United-States,<=50K
59.00,Private,5,Never-married,Other-service,Not-in-family,Black,Female,21.00,United-States,<=50K
54.00,?,9,Divorced,?,Unmarried,White,Female,63.00,United-States,<=50K
58.00,Private,10,Married-civ-spouse,Sales,Wife,White,Female,37.00,United-States,<=50K
54.00,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,37.00,United-States,<=50K
52.00,State-gov,9,Married-civ-spouse,Exec-managerial,Other-relative,White,Female,30.00,United-States,<=50K
55.00,Local-gov,7,Married-civ-spouse,Protective-serv,Wife,White,Female,36.00,United-States,<=50K
58.00,Self-emp-not-inc,9,Never-married,Craft-repair,Other-relative,White,Female,37.00,United-States,<=50K
57.00,Private,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,8.00,United-States,>50K
56.00,Private,9,Married-civ-spouse,Transport-moving,Wife,White,Female,33.00,Puerto-Rico,>50K
58.00,Private,9,Married-spouse-absent,Sales,Not-in-family,White,Female,94.00,Canada,<=50K
68.00,Private,12,Widowed,Tech-support,Not-in-family,Black,Female,36.00,United-States,<=50K
64.00,Private,6,Divorced,Sales,Unmarried,Black,Female,34.00,United-States,<=50K
74.00,?,9,Widowed,?,Not-in-family,Black,Female,17.00,United-States,>50K
55.00,Private,7,Divorced,Tech-support,Unmarried,White,Female,37.00,United-States,<=50K
65.00,?,9,Never-married,?,Unmarried,White,Female,36.00,Germany,<=50K
51.00,Private,9,Divorced,Sales,Unmarried,White,Female,26.00,United-States,<=50K
53.00,Private,10,Divorced,Exec-managerial,Not-in-family,White,Female,35.00,United-States,<=50K
54.00,Private,9,Never-married,Sales,Not-in-family,White,Female,36.00,United-States,<=50K
60.00,?,9,Never-married,?,Not-in-family,White,Female,34.00,United-States,<=50K
80.00,Private,9,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Female,20.00,United-States,<=50K
55.00,State-gov,13,Divorced,Adm-clerical,Unmarried,White,Female,36.00,United-States,>50K
63.00,Private,10,Divorced,Exec-managerial,Not-in-family,White,Female,16.00,United-States,<=50K
55.00,Private,9,Married-civ-spouse,Sales,Wife,White,Female,38.00,United-States,>50K
75.00,?,9,Widowed,?,Not-in-family,White,Female,19.00,United-States,<=50K
55.00,Federal-gov,13,Divorced,Exec-managerial,Not-in-family,White,Female,36.00,United-States,<=50K
65.00,Local-gov,10,Widowed,Tech-support,Not-in-family,Asian-Pac-Islander,Female,31.00,United-States,<=50K
55.00,Private,12,Divorced,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,55.00,United-States,<=50K
70.00,Private,9,Widowed,Adm-clerical,Not-in-family,White,Female,37.00,United-States,<=50K
63.00,Private,11,Married-civ-spouse,Exec-managerial,Wife,White,Female,36.00,Puerto-Rico,<=50K
52.00,Private,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,37.00,United-States,<=50K
63.00,Local-gov,9,Widowed,Exec-managerial,Not-in-family,Black,Female,37.00,United-States,<=50K
51.00,Private,10,Widowed,Adm-clerical,Not-in-family,White,Female,38.00,United-States,<=50K
58.00,Private,4,Divorced,Other-service,Not-in-family,White,Female,20.00,United-States,<=50K
58.00,Private,10,Divorced,Adm-clerical,Unmarried,Other,Female,37.00,Mexico,<=50K
77.00,Self-emp-not-inc,1,Widowed,Exec-managerial,Not-in-family,White,Female,65.00,United-States,<=50K
51.00,Private,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,57.00,United-States,>50K
62.00,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,36.00,United-States,<=50K
51.00,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,31.00,United-States,<=50K
54.00,Private,9,Divorced,Sales,Unmarried,White,Female,38.00,United-States,>50K
76.00,Private,9,Widowed,Adm-clerical,Not-in-family,White,Female,38.00,United-States,<=50K
54.00,Private,11,Divorced,Prof-specialty,Not-in-family,Black,Female,37.00,United-States,<=50K
65.00,Federal-gov,13,Widowed,Exec-managerial,Unmarried,White,Female,71.00,United-States,<=50K
53.00,Private,6,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,36.00,United-States,<=50K
61.00,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,33.00,United-States,<=50K
55.00,Self-emp-not-inc,10,Married-civ-spouse,Other-service,Wife,Black,Female,21.00,United-States,>50K
50.00,Private,13,Divorced,Exec-managerial,Unmarried,White,Female,38.00,United-States,<=50K
64.00,Private,9,Widowed,Other-service,Unmarried,White,Female,39.00,United-States,<=50K
56.00,Private,10,Divorced,Adm-clerical,Own-child,White,Female,36.00,United-States,<=50K
55.00,Private,9,Divorced,Adm-clerical,Other-relative,White,Female,40.00,United-States,<=50K
52.00,Private,9,Divorced,Other-service,Unmarried,White,Female,35.00,United-States,<=50K
60.00,Self-emp-not-inc,5,Divorced,Other-service,Other-relative,White,Female,37.00,United-States,<=50K
55.00,Private,5,Married-civ-spouse,Transport-moving,Wife,White,Female,46.00,?,<=50K
63.00,State-gov,14,Widowed,Prof-specialty,Not-in-family,White,Female,50.00,United-States,>50K
51.00,Private,14,Divorced,Adm-clerical,Unmarried,White,Female,44.00,United-States,>50K
63.00,?,9,Widowed,?,Unmarried,White,Female,9.00,United-States,<=50K
52.00,Private,6,Divorced,Other-service,Not-in-family,White,Female,34.00,United-States,<=50K
82.00,Private,9,Widowed,Sales,Not-in-family,White,Female,30.00,?,<=50K
64.00,Private,14,Divorced,Adm-clerical,Not-in-family,White,Female,37.00,United-States,>50K
68.00,Private,4,Widowed,Other-service,Not-in-family,White,Female,33.00,United-States,<=50K
66.00,State-gov,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,7.00,United-States,<=50K
54.00,Self-emp-not-inc,9,Married-spouse-absent,Sales,Unmarried,White,Female,37.00,United-States,<=50K
52.00,Federal-gov,9,Divorced,Adm-clerical,Unmarried,Black,Female,38.00,United-States,<=50K
58.00,?,7,Married-civ-spouse,?,Wife,Black,Female,4.00,United-States,<=50K
68.00,Self-emp-not-inc,4,Widowed,Other-service,Unmarried,White,Female,14.00,United-States,<=50K
60.00,Private,9,Separated,Adm-clerical,Unmarried,White,Female,19.00,United-States,<=50K
65.00,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,19.00,United-States,<=50K
54.00,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,36.00,United-States,<=50K
57.00,Local-gov,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,36.00,United-States,<=50K
51.00,Private,9,Separated,Other-service,Unmarried,White,Female,30.00,United-States,<=50K
72.00,Private,9,Widowed,Priv-house-serv,Not-in-family,White,Female,22.00,United-States,<=50K
58.00,State-gov,11,Divorced,Tech-support,Not-in-family,White,Female,44.00,United-States,<=50K
52.00,Private,3,Divorced,Handlers-cleaners,Unmarried,Asian-Pac-Islander,Female,50.00,Philippines,<=50K
59.00,Private,11,Separated,Adm-clerical,Unmarried,White,Female,19.00,Germany,<=50K
56.00,Private,9,Divorced,Sales,Not-in-family,White,Female,36.00,United-States,<=50K
55.00,Federal-gov,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,38.00,United-States,>50K
60.00,Local-gov,9,Widowed,Prof-specialty,Not-in-family,White,Female,15.00,United-States,<=50K
53.00,Self-emp-not-inc,14,Married-spouse-absent,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,39.00,Thailand,>50K
55.00,Private,9,Married-civ-spouse,Transport-moving,Wife,White,Female,32.00,Puerto-Rico,<=50K
63.00,Self-emp-not-inc,16,Divorced,Exec-managerial,Not-in-family,White,Female,39.00,United-States,>50K
54.00,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,37.00,United-States,<=50K
55.00,Private,10,Married-civ-spouse,Sales,Wife,White,Female,46.00,United-States,<=50K
52.00,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,35.00,United-States,<=50K
59.00,Private,10,Separated,Adm-clerical,Unmarried,White,Female,18.00,United-States,<=50K
52.00,Private,9,Married-civ-spouse,Priv-house-serv,Wife,White,Female,17.00,United-States,<=50K
53.00,Private,10,Divorced,Sales,Unmarried,Black,Female,39.00,United-States,<=50K
64.00,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,37.00,United-States,<=50K
65.00,?,14,Widowed,?,Not-in-family,Black,Female,13.00,Jamaica,>50K
51.00,Private,6,Widowed,Sales,Not-in-family,Black,Female,37.00,United-States,<=50K
54.00,Private,9,Divorced,Sales,Not-in-family,White,Female,35.00,Canada,<=50K
80.00,?,14,Never-married,?,Not-in-family,Black,Female,21.00,United-States,<=50K
54.00,Private,9,Married-civ-spouse,Other-service,Wife,White,Female,8.00,United-States,<=50K
65.00,Local-gov,14,Never-married,Prof-specialty,Not-in-family,White,Female,29.00,United-States,<=50K
53.00,Private,13,Widowed,Adm-clerical,Unmarried,White,Female,36.00,United-States,<=50K
50.00,Private,6,Divorced,Other-service,Unmarried,White,Female,41.00,United-States,<=50K
54.00,?,9,Married-civ-spouse,?,Wife,White,Female,41.00,Canada,<=50K
55.00,Local-gov,14,Never-married,Exec-managerial,Own-child,White,Female,32.00,United-States,<=50K
51.00,Private,10,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,58.00,United-States,>50K
68.00,Private,9,Widowed,Machine-op-inspct,Not-in-family,White,Female,26.00,United-States,<=50K
60.00,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,38.00,United-States,<=50K
73.00,Local-gov,9,Widowed,Other-service,Not-in-family,White,Female,23.00,United-States,<=50K
67.00,?,9,Divorced,?,Other-relative,White,Female,38.00,United-States,<=50K
67.00,?,9,Widowed,?,Not-in-family,White,Female,39.00,United-States,<=50K
53.00,?,13,Widowed,?,Unmarried,White,Female,7.00,United-States,<=50K
58.00,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,39.00,United-States,<=50K
57.00,State-gov,11,Widowed,Adm-clerical,Unmarried,White,Female,39.00,United-States,<=50K
64.00,Private,9,Divorced,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,39.00,United-States,>50K
63.00,Private,9,Married-civ-spouse,Sales,Wife,White,Female,29.00,United-States,<=50K
67.00,?,2,Widowed,?,Not-in-family,Black,Female,4.00,United-States,<=50K
70.00,Private,6,Widowed,Sales,Not-in-family,White,Female,38.00,United-States,<=50K
50.00,Private,10,Divorced,Sales,Not-in-family,White,Female,39.00,United-States,<=50K
52.00,Private,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,36.00,United-States,<=50K
64.00,Self-emp-inc,13,Divorced,Exec-managerial,Not-in-family,White,Female,38.00,United-States,<=50K
54.00,Private,9,Divorced,Other-service,Unmarried,White,Female,29.00,United-States,<=50K
58.00,Private,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,9.00,United-States,>50K
57.00,?,10,Married-spouse-absent,?,Own-child,White,Female,20.00,United-States,<=50K
62.00,Private,7,Separated,Handlers-cleaners,Unmarried,Black,Female,40.00,United-States,<=50K
54.00,Private,10,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,39.00,United-States,<=50K
54.00,Private,9,Widowed,Adm-clerical,Unmarried,White,Female,38.00,United-States,<=50K
51.00,Private,13,Divorced,Prof-specialty,Not-in-family,White,Female,39.00,United-States,>50K
67.00,Private,12,Widowed,Tech-support,Not-in-family,White,Female,40.00,United-States,<=50K
55.00,Local-gov,7,Married-spouse-absent,Protective-serv,Unmarried,Black,Female,40.00,United-States,<=50K
73.00,?,9,Widowed,?,Not-in-family,Black,Female,12.00,United-States,<=50K
54.00,?,9,Married-civ-spouse,?,Wife,White,Female,9.00,United-States,<=50K
55.00,?,6,Widowed,?,Unmarried,Black,Female,41.00,United-States,<=50K
62.00,Private,11,Divorced,Exec-managerial,Other-relative,White,Female,38.00,United-States,<=50K
64.00,Private,9,Widowed,Handlers-cleaners,Not-in-family,White,Female,40.00,United-States,<=50K
53.00,Private,13,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,40.00,United-States,<=50K
75.00,Private,11,Widowed,Priv-house-serv,Not-in-family,White,Female,38.00,United-States,<=50K
58.00,Private,11,Divorced,Prof-specialty,Not-in-family,Black,Female,24.00,United-States,<=50K
58.00,Private,4,Married-civ-spouse,Other-service,Wife,White,Female,51.00,United-States,<=50K
59.00,Private,10,Divorced,Adm-clerical,Other-relative,White,Female,38.00,United-States,<=50K
54.00,Private,13,Never-married,Exec-managerial,Not-in-family,White,Female,38.00,United-States,<=50K
60.00,Private,9,Divorced,Machine-op-inspct,Not-in-family,Black,Female,38.00,United-States,<=50K
57.00,Private,9,Widowed,Sales,Unmarried,White,Female,27.00,United-States,<=50K
54.00,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,40.00,United-States,<=50K
56.00,Private,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,31.00,United-States,<=50K
64.00,?,10,Widowed,?,Not-in-family,White,Female,12.00,United-States,<=50K
53.00,Private,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,61.00,United-States,<=50K
67.00,Private,9,Widowed,Adm-clerical,Not-in-family,White,Female,36.00,United-States,<=50K
65.00,Private,9,Widowed,Tech-support,Not-in-family,Black,Female,40.00,United-States,<=50K
58.00,Private,12,Widowed,Craft-repair,Unmarried,Amer-Indian-Eskimo,Female,42.00,United-States,<=50K
56.00,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,25.00,United-States,<=50K
51.00,State-gov,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,36.00,United-States,<=50K
59.00,Private,10,Married-civ-spouse,Tech-support,Wife,White,Female,50.00,United-States,<=50K
54.00,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,36.00,United-States,<=50K
62.00,Private,6,Married-civ-spouse,Adm-clerical,Wife,White,Female,36.00,United-States,<=50K
67.00,State-gov,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,6.00,United-States,<=50K
59.00,Private,9,Married-civ-spouse,Other-service,Wife,Black,Female,55.00,United-States,<=50K
64.00,Self-emp-not-inc,9,Divorced,Prof-specialty,Not-in-family,White,Female,18.00,United-States,<=50K
64.00,State-gov,15,Divorced,Prof-specialty,Not-in-family,White,Female,24.00,United-States,<=50K
63.00,Private,6,Divorced,Other-service,Not-in-family,White,Female,55.00,United-States,<=50K
54.00,Local-gov,10,Widowed,Other-service,Unmarried,White,Female,33.00,United-States,<=50K
53.00,Local-gov,13,Widowed,Tech-support,Not-in-family,White,Female,38.00,United-States,<=50K
52.00,Private,11,Separated,Other-service,Not-in-family,White,Female,38.00,United-States,<=50K
76.00,Private,9,Widowed,Craft-repair,Not-in-family,White,Female,3.00,United-States,<=50K
61.00,State-gov,10,Divorced,Adm-clerical,Not-in-family,Black,Female,37.00,United-States,<=50K
70.00,?,9,Married-civ-spouse,?,Wife,White,Female,11.00,United-States,<=50K
51.00,State-gov,9,Divorced,Adm-clerical,Not-in-family,Black,Female,44.00,United-States,<=50K
53.00,Federal-gov,11,Divorced,Adm-clerical,Unmarried,White,Female,31.00,United-States,<=50K
68.00,Private,9,Widowed,Craft-repair,Not-in-family,White,Female,42.00,United-States,<=50K
51.00,Local-gov,5,Divorced,Adm-clerical,Not-in-family,White,Female,37.00,United-States,<=50K
62.00,Private,11,Widowed,Sales,Unmarried,White,Female,32.00,United-States,<=50K
58.00,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,37.00,United-States,<=50K
60.00,Local-gov,9,Never-married,Prof-specialty,Other-relative,White,Female,31.00,United-States,<=50K
