,age,workclass,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,income,flag
3321,"(60.0, 61.0)",{'Private'},"(9.0, 10.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(40.0,)",{'United-States'},{'<=50K'},fnuQwS8mV08/QWXjFC3IJmlFwIKeLNhKW9tvjnorZyfiYR8t5mnt3EqZYEdzWAVm9UeYldwak0CVz9g/xLVffPuQChijWUlIDiSrN7RDY9YAcWE1l+oRLABpDKpartgksW4kce0JZJFHaGSwBzU0Vpw0w+7cplKYco4jDe409Pk=
6064,"(60.0, 61.0)",{'Private'},"(9.0, 10.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(40.0,)",{'United-States'},{'<=50K'},dljI62XD5R6/ntSE3Q5R74csl8wDUba2Im3gMCaM0G5s8DRiYtLhqx9HXfj9fA9B1+U6yyMYgDMinYIO89hARik+MinOk+M6Q3l+lzvfIMuJa3Uvmf/bVaNeQGEjdBXQKvFv7zjHMZ0B6q43vUBd3j11S1PoUPQWuKfCvfoSkvw=
233,"(60.0, 61.0)",{'Private'},"(9.0, 10.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(40.0,)",{'United-States'},{'<=50K'},dmdL7Y2AblaEAUIWkN/m1i/edYlWmBqRRTWZAqgPoiqpy+9hTq82CvO6lcteKvOIlZmMl+mYNIPgeCQvvfT4OWI6g1yP0XEFvw2+RePbay8RyjKmbOgKULDOpbEhfEIB3Dzv41Sg1kJBn+/4LXLmJpoANECGCbT9JXvFToGfK3I=
7949,"(63.0, 64.0)",{'Private'},"(9.0, 10.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(40.0,)",{'United-States'},{'<=50K'},aUQP8aidjI13ERH77fhCUg222WGaADkvYvH5MXxA+VPFM0lsWY4hpSItN+D+Pd4TshVSb0OViDYerp6f/DC4DA2FjuJdBBYTslCuN40nc0KsRRV4HLmuv/MEoA54kc7gOMRQe+pcaK0tZhs6qmxaXgeTIrc5OpAh0fVqFJmOCck=
9456,"(63.0, 64.0)",{'Private'},"(9.0, 10.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(40.0,)",{'United-States'},{'<=50K'},Q1XWijkXEnAmzklaY3zJrbpCdkSiV+Wy6jIw0NmFftHOQzE5f7JyiWtnRaUU0I8pVpTsfwUYQDfccAl+cFUaw7gf4wMvfqF2S5piesK6hXoxlOzNFsv0SOlfZLZuG006PaOpLJHuLL2Yd/Kogf0r3IUdDyDvWB8ST3JhTebZd3I=
54,"(63.0, 64.0)",{'Private'},"(9.0, 10.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(40.0,)",{'United-States'},{'>50K'},inAZCtnO9pZlPI3Kawi4vHnt0QBuGV/M5bHBVs5M0m2wMZHIOQIHFKVOQb+bNKDl5c62FhHscGQ1NPUih40yP/gGT/d1lIusV/U9Szx18QkEJEbPCDo0ZNAt3/ttorIwAMvJf4dVlveZh5AMbc8XLLZhINN/uy1hZ6fr+2xmeCI=
1022,"(63.0, 64.0)",{'Private'},"(9.0, 10.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(40.0,)",{'United-States'},{'<=50K'},I3rdNIVw9iaMdcHJTTwjPti53kcXW2A/SkJk/mSH7z8vA9cpeNOinFu/8Byj0puFGTP7aZlSwoEoe8ui3U4s1ENPldTYzl/dLS7UFEzjtqWkQnoYfmXGscR4KsJ8uX1xXf36FZrV5BiKqu4POxrmFLoarLSY/1FjEE4v1DkH72U=
6317,"(65.0, 69.0)",{'Private'},"(9.0, 14.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},JBgxxH/EabyM+BQHbM1Qebt93T+D20B+anoKS7x9TGapI3gDjHiYg2H0PryqzXNvZ2XstiUZFrfv9TUfSAmB5L1kX2Jaw8o66C44ju93Yz8vTixQnamMlW90xdwb+jClhQdi/ze04EY2mxRMqE94Rop/4ns93PYOq+4s0LG2WAE=
51,"(65.0, 69.0)",{'Private'},"(9.0, 14.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},A1bGUre+jGjVR2TaSMYgjyO+rgTWHc0+w94haStSCy+O/jshlEoZ0uevDZk23pNgzj9iaCbsKjVIGSVE5iuYYD9UiqNlv41Sk+bmljTK+l+0sQCrykXc/8Z8KiFnkbKVRp37UV5Rhp4PUHp3CgnMVTdFQ/2e//ZsdD/JEmzYIqo=
887,"(65.0, 69.0)",{'Private'},"(9.0, 14.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},A1P/k8fgMKoXD+AqIbP5YT869W+apEf8X0W8AR3tyMVMVO5FfH5YEHNbIf84sYhmW0AtNwTls84wDarL4x3cXU8FjDMOcAUm2r0ZGdipspbIxfJPJguH612LLk6W8BErU0NF8NoSxPRgWbic+DX7+wnFgrVpLyXpG6yf3/PN2ZY=
359,"(65.0, 69.0)",{'Private'},"(9.0, 14.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},PFhCuT++0hrW380PPCKBOKtL6WvA7ajzNxeNIQc2+sfUKsRbAidedSxqf1nbY9BT9zvuM+sBky7wr1o6NJplPJeTTKIkzkz4+0FiWzYhhpzJpsEc3+M+ITRy6AukCJeVCPRr30qWNMxVawk6C5iJyAYmFDpCAYGtbmowCoFGzv4=
6483,"(69.0, 77.0)",{'Private'},"(9.0,)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},Ho0yD53sA1c04hZZVg4iW+L1/jXEwOclsuX8T7NwKTgyxFg+LNU0g+A3+h7gSXO1WJZ+BqOE4NnrLkek9GLXvXqg86IxPdACycqxN+kyuEPuV9BM7nr668hZWe2FNxhl6vSyeavF0eQuZ17pWaxHA6+F+v4tsRgqk3x6nlEv/qg=
8898,"(69.0, 77.0)",{'Private'},"(9.0,)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},Va76dVWgyH+AQMPIb1dYXv5yMsk6deNI+/VCyjKR340OPjt0wj2m1GnfKBXKA/M48czArtkhX5O1qea2J3gjRDKbGwk8ZxG17wCjdWC9K3mVkrTQ0W4XyB3Mb7atYfLkCxH7yQ+l5KDQZZLSr1IJaKPR7wtilbW1UmNEKNee6+Q=
9322,"(69.0, 77.0)",{'Private'},"(9.0,)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'>50K'},ck/OGFNG+QebX7fhs6m0YwTQoVenWgz2ILvjy2sRhW49dH/E+gwUB5dhUjUDlG2kyHdWIUQy68Sf5mV4PlORrp0EnXCV/YUoDoHPaH5N/JDdRrHUugyoChx99xveZ1WennStPkFUNxC8jKEGsk8EUAWzaJRg8A/j90dYhwwtWH8=
50,"(69.0, 77.0)",{'Private'},"(9.0,)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},aGcx75j2on1X7Yy0g5vnoqmtr+z2PloYaI3oAZGUBrC+yYM1XacjV5osatwc086wL+qJwipx4azR6ltrPGoAlzHKPX7IeDhrpKaaJ0gjdF0Dble6O+vKPI/N2yXHdiPpHq4KykgKN/DYATTEAgOuZw3EPK+VjNz29EPRi676HOs=
10289,"(69.0, 77.0)",{'Private'},"(9.0,)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},JQ2Zl4yZcJnfGnCqz4SOreCyI7ssTkD0LaIdZsXMUflLc+znmEOUVIglSMtKtZlJxbOhfx4cd92llM1lOKh1DTg+s7xj2cLZqoCz5OaZ31cNulWskqAaVstQtpmOsMEylmAVlrsKc69OazjOUnMJpmq05SuTMb6CB6dxQ0bn1C0=
2826,"(69.0, 70.0)",{'Private'},"(9.0, 11.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(50.0, 54.0)",{'United-States'},{'<=50K'},QjOVhbbB9by1I+YmI52zlnJmHBhUmTnvk4ekePkpTBzT5jHB56v3xV28NroiCUtekgd+WDdpT3Q0VFqpQXf/QGDOwaHrtnOUop9FSmq1YYC7mYU2ohv1I8cMBokxlGELmFvN+wLndDp7fY3L+zpbZ82QfP+Rn+VWD1qZ2BmOlPA=
3619,"(69.0, 70.0)",{'Private'},"(9.0, 11.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(50.0, 54.0)",{'United-States'},{'<=50K'},ac0tgFMMirb+6G5wkQZSzTGDiUZDvob1VzSezPYWrsJ9f4SPsjLflWYR7lMCw+Hj8VP+v7D6udgpOGUsNlC5liLOhmP2BezAkGl6e/rX1cs9IpeolGqSoexDzaqyapeEhvq+L9Zj8VxNs3JqHH6i0hCrse4nUMtZW7ASI1ip6kc=
4099,"(69.0, 70.0)",{'Private'},"(9.0, 11.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(50.0, 54.0)",{'United-States'},{'<=50K'},I40kLm1iUyOUj74yswXDzcQOB5krf5VsIHwPvZabD3MDG19NWUSGe6MwUJUoBlhhILqqSPe1ChJO9AEUxDSD5SYqDPDm+9XOp8KiMPqni3RRJSOn9D+PJPieKBd/nfzjgV3XU4uEurywWfpc57cOBmM6OytAI6QSko4hNMlruFs=
115,"(69.0, 70.0)",{'Private'},"(9.0, 11.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(50.0, 54.0)",{'United-States'},{'<=50K'},r6ccS9df6yyuMAcF4vqGM3dllI+GVLuKv/lzR1jU12d2PzWWrnXWfHJGjnkS0KYFqbt+Rs5/fbXlVgGQgNDJUEBPmar8GnaVH6ONPEPdYY4yPgxWvnoSm+Paxh1mW79ofU2PgMctTvI7guBnVGJsk4ae12dnVCUDUmm17dndkOU=
136,"(62.0, 72.0)",{'Private'},"(4.0, 9.0)",{'Widowed'},{'Priv-house-serv'},{'Not-in-family'},{'White'},{'Female'},"(10.0, 19.0)",{'United-States'},{'<=50K'},kbWpyWBpU4U9V93+uHVcGXznd5LwTqeH8kaNbdWZ8DFEG6GQEY15f51/HGTnM/2+PdS9/CCsFdohHeLNHCQVqUfKvWXJgMGFJJcIuxQa25iqRVzl+3C62o4DX/sBXXqG3M0wrU4aRZUEghKp6oSVs+VjCFejcYM6CFX8BLORjio=
2676,"(62.0, 72.0)",{'Private'},"(4.0, 9.0)",{'Widowed'},{'Priv-house-serv'},{'Not-in-family'},{'White'},{'Female'},"(10.0, 19.0)",{'United-States'},{'<=50K'},PbxdxY4p4+RsbIty90rByHzVjmMl+d5HZC6jJrG1EOklmiUC+pAUmEJMFM5l/MQv06es0iZ4/yRINguplRTuj/2KEzoTkTduLN/fEBypU/zISe5jRgPurxFePovvlM9a+h4bni4+nJDImZ6JLMKsiX+2aC1TfZY9nclUcQxHB0s=
3350,"(62.0, 72.0)",{'Private'},"(4.0, 9.0)",{'Widowed'},{'Priv-house-serv'},{'Not-in-family'},{'White'},{'Female'},"(10.0, 19.0)",{'United-States'},{'<=50K'},EQ2/Uv9KijIAg6rpscPdVP94hyz+KyphUGdCnzzkNEiBA0+k/SKrRw9gohTeDIcAigMFzFZ7qvpXmkaidVxReZ/Vuc+X5sB9pjNKLCD9SrNkVzs+wWAyMxF51MU0AhKg6r3pyC53i5W+kguKVIG6P1YZxPBCxz5CyUvl6pbbeK4=
8885,"(62.0, 72.0)",{'Private'},"(4.0, 9.0)",{'Widowed'},{'Priv-house-serv'},{'Not-in-family'},{'White'},{'Female'},"(10.0, 19.0)",{'United-States'},{'<=50K'},XeLS4P58vf7CxqbVSMZej9HL/gGj9y5iQEPvIuoo+5N+EWyDXhGpucGt2SPEnSzMWvjdqEd4dVmhvPvh2iaqqEvCS7SMVAGe4QErCkZyvXjlb6TTBUhZTQQCMG2md3Yo6ZHUf8l922fb55HcbboumkOiJHCwh7dTLeJ+EAKg5is=
988,"(62.0, 72.0)",{'Private'},"(4.0, 9.0)",{'Widowed'},{'Priv-house-serv'},{'Not-in-family'},{'White'},{'Female'},"(10.0, 19.0)",{'United-States'},{'<=50K'},XCmJprOiUMfoyu2FKqwDxYxNl4G3holAyZK9VUjXJ5v2B25Rwx3N5yxZ2IeCdLcxHCAyVdeD+A5O06bVDw+g2F9HzRwUZDk1JxRyXQX5a5JtIKOiaLKfpfzYGoX2GjP9cSFZnn3nOfpx9rpK3I7PomXZEyVDzzcS+2dsiuwjMJk=
1251,"(57.0, 70.0)",{'Private'},"(9.0,)",{'Widowed'},{'Priv-house-serv'},{'Not-in-family'},{'White'},{'Female'},"(22.0, 28.0)",{'United-States'},{'<=50K'},YPtx2FwxgPBqKNyNv7jfH7YYSTtPKg8cQAPHDE2fDDeKrpBEVVEyzbXPeeuFrM8wXzty+85yBxkDCk4Dp58fbfXKE9bwuQnUCw9b4G3y/7L1lczh3g9EwYbQ5RNR9APEr70L4/ZP9/GCVfMJOlHJ6P2UG2CnYV3T0LnDj7Hiywk=
3662,"(57.0, 70.0)",{'Private'},"(9.0,)",{'Widowed'},{'Priv-house-serv'},{'Not-in-family'},{'White'},{'Female'},"(22.0, 28.0)",{'United-States'},{'<=50K'},Z835RyGfbB2X/TJ2xLwJEUUdclz2u7FvKz1tkT5oKYzOGcrjH4fvYzGLxsu7k3DA1hq/yZexwF34LDA1D9bRnqXZ6dJ1BasSiiVmG9DwDEwyeu2TlrgndH16ge0aY198sGnkAzG/Esbvna9uJh4ioyWJJDgz8YdFKDKoP7sYRSA=
4397,"(57.0, 70.0)",{'Private'},"(9.0,)",{'Widowed'},{'Priv-house-serv'},{'Not-in-family'},{'White'},{'Female'},"(22.0, 28.0)",{'United-States'},{'<=50K'},bmVVKgXMPfpnYr93tQlKVqEQLEDMQjaxrA2jZqSvJ8cmxDyKua3jOzXgT8sMce9LCGO5kmJuL2fdEiwFk35fhrsuKG12fcYgXTWeaUWO44+rU4DDHeaf1Iy5jcmWPCKFUmK2FriTGil21Hyda66cWB+McF2hgBBYvIZMi8TsLa8=
375,"(57.0, 70.0)",{'Private'},"(9.0,)",{'Widowed'},{'Priv-house-serv'},{'Not-in-family'},{'White'},{'Female'},"(22.0, 28.0)",{'United-States'},{'<=50K'},A5148Ojiv0r/hbxl7Cv+mKJwW8UmYfzyeRs+CesFBUOlhHohJ8eIWXuTNRSb3OlU5baMU8A8hBcIaJHKhqp2qkqw9mDAveLCJCeDQd9TWkpWHPugceuV6p17TaUGskCEN277yRUF7+c7HMUj0XrM2YmZ52hddMFrag2qdKzSuX8=
101,"(72.0,)",{'Private'},"(9.0,)",{'Widowed'},{'Priv-house-serv'},{'Not-in-family'},{'White'},{'Female'},"(22.0, 25.0)",{'United-States'},{'<=50K'},hu/pliEOlNLjkxSfwaLniimGsSZ3wdQ2YBCeydjeVeDyRR5FWpeX97kmhGK+2F41LmOkl0zHoA1H+MIbeUrxk5lMtaDM7TDHV2MIFvtm2LsOk9OryEgiSXQXTYIsttYeVTf9TeVIg+3864xWAJw0J7wj4ZqkFiSTA7ok62jaoUI=
2200,"(72.0,)",{'Private'},"(9.0,)",{'Widowed'},{'Priv-house-serv'},{'Not-in-family'},{'White'},{'Female'},"(22.0, 25.0)",{'United-States'},{'<=50K'},BSDpT46Jkh3ndDg3cc2SdQA+Bdi/a9k30C+N9WU8VlFIbzqb6ANBxdsRv+LjxkP2wFNTLc8V+wZxZK1Fyc8tmFaQVUESZincblLuoucdOb+TBTO38RbCNCSIHMpJwcpd1iPXoE2ttoUHiRtgEq/lf79SksmG968r3mkV/zXXY3M=
7817,"(72.0,)",{'Private'},"(9.0,)",{'Widowed'},{'Priv-house-serv'},{'Not-in-family'},{'White'},{'Female'},"(22.0, 25.0)",{'United-States'},{'<=50K'},GYDNBNO0atdqz/IGGckpLId5JC/OLDoDW0M+usUX20GAFAcCXRisGfsM9GRAsh3XXWzKIN6D9lpwJ8G0YNObQiqOd068TsVP2BZIl+4WAGZa06BdnPKhzVO+lspk/HMtaCjCdQlLLvF81V/Gsca+y9+slz4Xzl+LQJjsu+/rTzo=
10411,"(72.0,)",{'Private'},"(9.0,)",{'Widowed'},{'Priv-house-serv'},{'Not-in-family'},{'White'},{'Female'},"(22.0, 25.0)",{'United-States'},{'<=50K'},n276RTpCWZHKBJHx21GOVeCwEc5lIQ75ccTdjTeHTCeV8uhBOBiwOsUn0LlDAjqGFLSL7BdjgzLpjI5ogRqtOZtMJdugRXjoJq2CEQhq6vbqytobuUzaRaqOd2PFFmVzcSkPX5pzdQ6JHQrq+RuWyPVa4+p8L9Z4jEGXd5i/YmM=
7782,"(65.0, 74.0)",{'Private'},"(4.0, 11.0)",{'Widowed'},{'Priv-house-serv'},{'Not-in-family'},{'White'},{'Female'},"(32.0, 40.0)",{'United-States'},{'<=50K'},X2PqAxTFl5QiUu8SAoARzwnuXeNu3T7jkKwFLjdKpfCOiIDjyGbdV1Q5/o1ahfuzJFVcnD2qjZSBm3i4CiLM2mpLiCJNmEjc3N5hoA7cuXwo8bCFatgBn8nn2O3oPR9aUPMYoX/opbj+wKg0xSp2ZZgn7VJcIataBKTC08k5cWA=
10211,"(65.0, 74.0)",{'Private'},"(4.0, 11.0)",{'Widowed'},{'Priv-house-serv'},{'Not-in-family'},{'White'},{'Female'},"(32.0, 40.0)",{'United-States'},{'<=50K'},bFV4wb+u4MJ1zvjpnBdAxQJihnz0y1U4j6E46sZx6vAYrW2VXg4tnd8/f1v7d6TNuu1umSljPIMXfBWYimHeZpEXmh2xhytenQKn3X7XIqUcr0cNvPRb9/UtSpIrXR86Q0MAP7VmoPTvTErVhuv3pGkAHOfuTt5bKL+qOGLQduM=
85,"(65.0, 74.0)",{'Private'},"(4.0, 11.0)",{'Widowed'},{'Priv-house-serv'},{'Not-in-family'},{'White'},{'Female'},"(32.0, 40.0)",{'United-States'},{'<=50K'},TdkZVDx6ejU4aanqA1e0YG40mZQoCOcivVHLHiTNMpvkoSUgKc61HMFGgqXbzWRP5hnnwZ4Wy0HM7BP9FfSDUqyhaUMnm1YWFziE2mI+b4CpZZ1GeYU9S+WAxCmnLgaqNf4neJC5utn3Q85+r8ZpMKak6JtIVNo8KR9OvJ2pR6w=
1037,"(65.0, 74.0)",{'Private'},"(4.0, 11.0)",{'Widowed'},{'Priv-house-serv'},{'Not-in-family'},{'White'},{'Female'},"(32.0, 40.0)",{'United-States'},{'<=50K'},sGrmgVcw3DkjLUOs3NJaGpEErcOEqAHJwmVlRDaBwAgxlCWsUWA1HGFSDfVkZie1Bg+gOGzUkc6oTnd67egzRhEheBDHbcuBLS3AeMlLubHPYv2AOnIBGV3OjwJhh+xZ22HU/L3bIttAu2AiqzG8Oz9+YxvIz8pnU9lYEuggtBU=
1861,"(65.0, 74.0)",{'Private'},"(4.0, 11.0)",{'Widowed'},{'Priv-house-serv'},{'Not-in-family'},{'White'},{'Female'},"(32.0, 40.0)",{'United-States'},{'<=50K'},SH9yjY45dN9wpXUtRlB0fomGHtK6reVDxm/C+9qz7EeZ6U9PcanPvUSOvBkhhfmXC+W+sih6j6reNd1hCBBEhxhGdj1/mRX+qHyBlMLnJvT5FrkVZ5cAXf+P7LPmeURgkLs+YEpAUshlY0CSjK3Lcf87E3k6AYcI2kL2GH5eREY=
384,"(65.0, 66.0)",{'Private'},"(9.0,)",{'Widowed'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(16.0, 18.0)",{'United-States'},{'<=50K'},fw3TvETeRnzSAjFZEC2WF+C+YMCCahD7DxMgtZZbUXh7Q0y1Efmk6bmGTbXx07zwlYvxl2plHfvpencTLg53mpEyo9lcHHT5fqyKTgIe19V7UgiqstV3lpBcMv1BfAnqF4MJfT+WAX680bmJjSJVR/yuDrQYhOevCGwC/WRJ+Os=
1132,"(65.0, 66.0)",{'Private'},"(9.0,)",{'Widowed'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(16.0, 18.0)",{'United-States'},{'<=50K'},NRJCSR3S8CCnsIp44pqawzKRE3IlKoY+uNNRffgwlwevF5HuNTwK3CvkOsd1wsDhmavfV7ETNm7PU0UqivTt8EkVSPpFHW4U6giGVwJg6VrapAfCkOp0qf7zNDttC8FaMgLKM77kjggGKjVBVEla9aMHnFuW8hIMUIhvL3YklKs=
1924,"(65.0, 66.0)",{'Private'},"(9.0,)",{'Widowed'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(16.0, 18.0)",{'United-States'},{'<=50K'},re06GhtocB7BEEIUlkXPwHkmeWNOjvJgi+yX2FTvbnlir8Ik2dbG6dDCnu8fKX7n3106Kaahb2MykboQODqFilSHh197cjPz2cPjARMNtk55QnbWLf6f8EveqnJ/XaYK02NnSTUmbrL1rl7riE7s4jIumAVNXMOYG2y7fgTYErI=
3621,"(65.0, 66.0)",{'Private'},"(9.0,)",{'Widowed'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(16.0, 18.0)",{'United-States'},{'<=50K'},Pm74ev5SeHhD7SrHXxsc1dGz7idx1RGLDYL3iTF4AKPNaIJ8IOqQmN3EXUVMkzqCv/lG9QOMdrwIMfs92eRg4SC6W81ae6yKSaMg/HXds6aQM0dj9m+YJoGX1N/sL4OvAm32c5mA7MxgMM43gNc013xvLI5wcDhW0VGYiArxaKI=
723,"(57.0, 60.0)",{'Private'},"(3.0, 10.0)",{'Widowed'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(28.0, 30.0)","{'Italy', 'United-States'}",{'<=50K'},YhvDeHcKUoZ3nNxELmlt0goxn641mQKqTXE/5c1RseKa58bJ5rWI/SMJo/shFjVL9Ey+mEYNJ794FGvABnKZo1ca5/PFXSBG5gA+cU65DwF3gp/KomoqhPwB9ADFkEhnsg06cr8BaMPXFk0zVLR6GIJ5R7qTYW6hRRfcKUZMlww=
4395,"(57.0, 60.0)",{'Private'},"(3.0, 10.0)",{'Widowed'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(28.0, 30.0)","{'Italy', 'United-States'}",{'<=50K'},h5Odm0EZtbPXLlYPmoKi0YxgLNv4Z5cFL/ahfj7A4/aPbj1JohlL21wd7ousYGmJKxLhCbKwdhvNP1TmkM5xW8CkBMa9DDYEppYDns3NG4ecI4xvvfPcnx0XVSJeUePTxXVM/jkJ0e4Lg+TdP6MUvL6ALiN6iRFvp6HHxZ9zj3A=
4531,"(57.0, 60.0)",{'Private'},"(3.0, 10.0)",{'Widowed'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(28.0, 30.0)","{'Italy', 'United-States'}",{'>50K'},aHR76N4jB0S+BP3mP8enXhVDLDFcAbVZwMfRyRQ0PIMuBg+uOHPnQcSWCBl3TNFXsM3pH37hGRrNQtH/nNV/ReuIUa6lMH2lgwfHHoBG7emhaekbqUxp/laeXm7YJCmDRVwRRG1nAf32O0BiqtUcq52B1T00LrWg1LQOZkh3CpQ=
177,"(57.0, 60.0)",{'Private'},"(3.0, 10.0)",{'Widowed'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(28.0, 30.0)","{'Italy', 'United-States'}",{'<=50K'},ZhsD1oOfeR7UTuPF8fmtafLYGuamNH+Nf8Uoul+X8clraCkUVGpyPkukEIDj78m3HoqcR7cWIALwoD9svBsRerqRhTh7cuSuz0ba3c0AZjSuVa0PLNi2XI+tC/QJ7lw8Ys4Y9/6HXbOPCFQp8FkK6Uwb7tvvG1ORHjr1UBIcR+E=
756,"(50.0, 60.0)",{'Private'},"(9.0,)",{'Widowed'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(30.0, 36.0)",{'United-States'},{'<=50K'},sPwNotS1KoTjLrVq0fV7GXZIIHPJ6YVcrxFTaFIqZh6sMrQrG59Vum4202Rn+6i8y7Z46rjE8Fo7NfrQ3PoSlotLa0F9CLRWZrFU213uCocyAc3NGipGGhhnhvJiFD0sgpuBK/BteM3J/uYLfvd83yTirZ2dNlJxYr2cywYlvTE=
816,"(50.0, 60.0)",{'Private'},"(9.0,)",{'Widowed'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(30.0, 36.0)",{'United-States'},{'<=50K'},KwwgNJ8NLic6mW+ZRwvK7HBhjTp0Es1v59ofnjiSIP0Yqty55+2kIwYFSohqqZCp8afmTOthLMFWJL0P4yFjRKPG7koV7EpCchBH7cE8B5AUv/mK91rDctcM1J2jwYLMBTqIzzLvzdYPlPihgPlUn6OH09RFcbd5hyOCW3/01OM=
2344,"(50.0, 60.0)",{'Private'},"(9.0,)",{'Widowed'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(30.0, 36.0)",{'United-States'},{'<=50K'},Mia6toGeJD1vfKugsUM6f+94aRxL3k79bcaQjmcylHo6UnJDY/uNruV65vkt+k00iwv5DyfTGPYpKKDztD3LtzqWRxBRPZJ2b2+Njfcr37n368Igtm29UwmbFElrlebC7YtpJ9Kl+QXVkoq0qN2mJia0sKebYF1HnwMd0yzzcss=
367,"(50.0, 60.0)",{'Private'},"(9.0,)",{'Widowed'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(30.0, 36.0)",{'United-States'},{'<=50K'},h+tfSyQvaHMbngajOrmNpJQLzqmFFewnN9Bdaaqbwhb0OHUAJMdHU3j0kEW+H4r3xhAV7c8egdwAhS7slxXkPqCwOHv3Gqr1lM2nPdh9mF+IUkhrDU4sGS1hYghx067g+qWvzUBcvOUAMzkQ3ZQXVumK8NHarOx68fhTXq3nQhQ=
4213,"(81.0, 82.0)",{'Private'},"(8.0,)",{'Widowed'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(26.0, 30.0)",{'United-States'},{'<=50K'},ohL2HcoKXVDgzJXcjYJG7e4z4X9ArrF52OtFmfSEsD9Z9dnwow761JhuFXior5rSsQrbNnSYt7f3NXZuvroF3onradEJNB5MCtPSJ6RpgZfil4jad19RdTB9hxlVCtSipMwXK+7xZce+XIshsPIu+ZkkJFpqFJFk05BZKJ2iKHM=
5245,"(81.0, 82.0)",{'Private'},"(8.0,)",{'Widowed'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(26.0, 30.0)",{'United-States'},{'<=50K'},Uq7jTa/G8fc7s/oF3ufqNd+IQoejib9cjTeRYyJkFa1MLXW4hBkPPbDQQIHaplRMxeYvYrQRUsFUEfeUQtMxWKosFaF7ogc13L3H6VJTBWxO+jpXFB+eLIC5jQDjgGytBSI1l300lwEg5eiilpDVrDOpdkCqqWWkvxmQC96AzDI=
8661,"(81.0, 82.0)",{'Private'},"(8.0,)",{'Widowed'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(26.0, 30.0)",{'United-States'},{'<=50K'},c3V8Tv0zadsioE7QdJn5AFDiREyW5SwkMpXz0nvD/XGFBw3H+/PvlO16Xc02UW43XF7q72s/kKRizZgfwsaezQdtdKBCPFQR0LBEDjKs8Vlw/ROy8B4zSKyZkzqN43sCy8HhgQhhSbCvPecgxrPBMp/ObbP9YKKNAgHEEXyhgBw=
